Protein,MC4_Rank,MCT_Rank
TGRH88_081590,4972,4740
TGRH88_077380,4973,5449
TGRH88_051740,4974,4753
TGRH88_016220,4975,4391
TGRH88_004240,4976,4655
TGRH88_073650,4977,4966
TGRH88_007730,4978,5372
TGRH88_075390,4979,4677
TGRH88_051370,4980,5261
TGRH88_052450,4981,4685
TGRH88_065750,4982,4964
TGRH88_010980,4983,5526
TGRH88_008010,4984,5315
TGRH88_081540,4985,4657
TGRH88_034290,4986,4274
TGRH88_081820,4987,4238
TGRH88_024540,4988,5271
TGRH88_063380,4989,4519
TGRH88_035920,4990,5028
TGRH88_017060,4991,5175
TGRH88_024070,4992,5427
TGRH88_060320,4993,4596
TGRH88_039030,4994,5344
TGRH88_020510,4995,4944
TGRH88_019800,4996,5162
TGRH88_062380,4997,4535
TGRH88_068690,4998,4509
TGRH88_074070,4999,5144
TGRH88_066050,5000,5366
TGRH88_049590,5001,4360
TGRH88_050170,5002,4516
TGRH88_079470,5003,5051
TGRH88_028340,5004,5104
TGRH88_076010,5005,4443
TGRH88_046380,5006,5072
TGRH88_066850,5007,5523
TGRH88_077990,5008,5514
TGRH88_028080,5009,4687
TGRH88_032850,5010,5178
TGRH88_022970,5011,4983
TGRH88_009370,5012,5397
TGRH88_072850,5013,5513
TGRH88_058020,5014,5199
TGRH88_086210,5015,5435
TGRH88_060130,5016,5048
TGRH88_010800,5017,4401
TGRH88_030070,5018,5508
TGRH88_031190,5019,4676
TGRH88_081810,5020,5211
TGRH88_054310,5021,5152
TGRH88_035630,5022,5501
TGRH88_008090,5023,4630
TGRH88_064970,5024,5158
TGRH88_072620,5025,5248
TGRH88_071360,5026,4530
TGRH88_037310,5027,5302
TGRH88_068490,5028,5188
TGRH88_057180,5029,4671
TGRH88_081490,5030,4377
TGRH88_039390,5031,4901
TGRH88_084560,5032,5476
TGRH88_054840,5033,4868
TGRH88_069640,5034,4828
TGRH88_040920,5035,4536
TGRH88_002610,5036,5107
TGRH88_073330,5037,5209
TGRH88_047220,5038,5027
TGRH88_072350,5039,4315
TGRH88_010240,5040,5120
TGRH88_072560,5041,4273
TGRH88_018410,5042,5320
TGRH88_079050,5043,5512
TGRH88_041340,5044,5325
TGRH88_069310,5045,5054
TGRH88_078990,5046,4595
TGRH88_081690,5047,4799
TGRH88_045290,5048,5519
TGRH88_031030,5049,4963
TGRH88_019360,5050,4561
TGRH88_021640,5051,5047
TGRH88_030950,5052,5622
TGRH88_024580,5053,4621
TGRH88_009260,5054,5666
TGRH88_024680,5055,4904
TGRH88_053780,5056,4582
TGRH88_033590,5057,5294
TGRH88_032240,5058,5157
TGRH88_060050,5059,5595
TGRH88_028710,5060,5487
TGRH88_073770,5061,4933
TGRH88_019170,5062,5477
TGRH88_044680,5063,5374
TGRH88_032000,5064,5627
TGRH88_046310,5065,4705
TGRH88_010070,5066,5439
TGRH88_081790,5067,5571
TGRH88_031910,5068,5121
TGRH88_022010,5069,5400
TGRH88_029630,5070,4368
TGRH88_025480,5071,4694
TGRH88_038800,5072,5478
TGRH88_057320,5073,5225
TGRH88_054830,5074,5196
TGRH88_027870,5075,4756
TGRH88_025360,5076,4606
TGRH88_018950,5077,5297
TGRH88_021500,5078,5092
TGRH88_003490,5079,4956
TGRH88_076090,5080,5376
TGRH88_048740,5081,4943
TGRH88_014260,5082,5593
TGRH88_079180,5083,5115
TGRH88_068430,5084,5431
TGRH88_014450,5085,4717
TGRH88_041950,5086,4824
TGRH88_063500,5087,5563
TGRH88_041650,5088,4466
TGRH88_040970,5089,4989
TGRH88_029330,5090,4927
TGRH88_024140,5091,5124
TGRH88_052030,5092,4724
TGRH88_030660,5093,4900
TGRH88_001330,5094,5392
TGRH88_040650,5095,5544
TGRH88_007020,5096,5590
TGRH88_084360,5097,5233
TGRH88_023840,5098,5258
TGRH88_007400,5099,5049
TGRH88_077930,5100,5597
TGRH88_073580,5101,4665
TGRH88_069290,5102,4910
TGRH88_026550,5103,5289
TGRH88_039410,5104,4622
TGRH88_028730,5105,4650
TGRH88_076190,5106,5215
TGRH88_049550,5107,5575
TGRH88_046230,5108,4948
TGRH88_064340,5109,4905
TGRH88_011000,5110,5566
TGRH88_074330,5111,5440
TGRH88_026920,5112,4816
TGRH88_050520,5113,4572
TGRH88_045950,5114,4952
TGRH88_049270,5115,5099
TGRH88_058810,5116,4985
TGRH88_082220,5117,5511
TGRH88_035440,5118,5473
TGRH88_053070,5119,5129
TGRH88_029390,5120,4923
TGRH88_028770,5121,5453
TGRH88_046900,5122,4681
TGRH88_078190,5123,4475
TGRH88_022800,5124,4802
TGRH88_024120,5125,5498
TGRH88_043880,5126,5285
TGRH88_077340,5127,4662
TGRH88_029430,5128,5479
TGRH88_001740,5129,5668
TGRH88_022020,5130,5378
TGRH88_023000,5131,5730
TGRH88_070070,5132,5239
TGRH88_019660,5133,5551
TGRH88_061690,5134,4731
TGRH88_012240,5135,5213
TGRH88_040270,5136,5109
TGRH88_018440,5137,5260
TGRH88_013310,5138,5527
TGRH88_012280,5139,5421
TGRH88_017360,5140,5495
TGRH88_009740,5141,5549
TGRH88_035200,5142,4327
TGRH88_036090,5143,5212
TGRH88_087823,5144,5517
TGRH88_001080,5145,5692
TGRH88_026630,5146,4736
TGRH88_063120,5147,5561
TGRH88_025600,5148,5706
TGRH88_042330,5149,5041
TGRH88_047720,5150,5312
TGRH88_004760,5151,5436
TGRH88_001770,5152,4675
TGRH88_060090,5153,4921
TGRH88_003330,5154,5174
TGRH88_081240,5155,4772
TGRH88_046240,5156,5163
TGRH88_044750,5157,4722
TGRH88_076110,5158,5616
TGRH88_022120,5159,5354
TGRH88_082740,5160,5065
TGRH88_010960,5161,4566
TGRH88_025320,5162,4926
TGRH88_000840,5163,5360
TGRH88_050210,5164,4993
TGRH88_003040,5165,5037
TGRH88_056010,5166,5715
TGRH88_012600,5167,5574
TGRH88_059020,5168,5506
TGRH88_038100,5169,5194
TGRH88_058460,5170,4585
TGRH88_080910,5171,5216
TGRH88_072080,5172,5688
TGRH88_014510,5173,5135
TGRH88_068660,5174,4914
TGRH88_011610,5175,4958
TGRH88_062490,5176,5177
TGRH88_028990,5177,4767
TGRH88_047230,5178,4961
TGRH88_017830,5179,4919
TGRH88_021020,5180,4440
TGRH88_061750,5181,5633
TGRH88_061150,5182,4702
TGRH88_037970,5183,5318
TGRH88_008300,5184,5323
TGRH88_067660,5185,5388
TGRH88_058180,5186,5295
TGRH88_079580,5187,5460
TGRH88_059450,5188,4750
TGRH88_024590,5189,5610
TGRH88_041120,5190,5293
TGRH88_010730,5191,4436
TGRH88_024850,5192,5584
TGRH88_043280,5193,4839
TGRH88_013940,5194,5467
TGRH88_070380,5195,4821
TGRH88_056080,5196,5569
TGRH88_007920,5197,4761
TGRH88_056120,5198,4817
TGRH88_057960,5199,5711
TGRH88_053530,5200,5533
TGRH88_044310,5201,5127
TGRH88_052620,5202,5457
TGRH88_079710,5203,5030
TGRH88_060420,5204,5086
TGRH88_006470,5205,5502
TGRH88_074860,5206,5145
TGRH88_004920,5207,5813
TGRH88_071890,5208,4920
TGRH88_032730,5209,5288
TGRH88_015960,5210,5102
TGRH88_067270,5211,5345
TGRH88_043470,5212,5241
TGRH88_032960,5213,5570
TGRH88_008210,5214,5055
TGRH88_013870,5215,5232
TGRH88_063780,5216,5384
TGRH88_052660,5217,5403
TGRH88_037460,5218,5522
TGRH88_023820,5219,4587
TGRH88_018760,5220,5721
TGRH88_072550,5221,5459
TGRH88_028280,5222,5236
TGRH88_015500,5223,5650
TGRH88_019570,5224,5484
TGRH88_010990,5225,5084
TGRH88_001580,5226,5259
TGRH88_062090,5227,5694
TGRH88_071290,5228,5685
TGRH88_053310,5229,5010
TGRH88_068440,5230,5768
TGRH88_037200,5231,4918
TGRH88_065590,5232,5122
TGRH88_049430,5233,5228
TGRH88_008380,5234,5546
TGRH88_003400,5235,5077
TGRH88_026570,5236,4895
TGRH88_052970,5237,5603
TGRH88_069900,5238,4866
TGRH88_018480,5239,4489
TGRH88_000080,5240,4611
TGRH88_059760,5241,5307
TGRH88_048990,5242,4986
TGRH88_073200,5243,4811
TGRH88_065080,5244,5769
TGRH88_055540,5245,4838
TGRH88_040580,5246,5728
TGRH88_012860,5247,5535
TGRH88_009100,5248,5118
TGRH88_004180,5249,5641
TGRH88_019650,5250,5567
TGRH88_051790,5251,4641
TGRH88_058740,5252,4939
TGRH88_080950,5253,4658
TGRH88_078250,5254,5230
TGRH88_076860,5255,5697
TGRH88_032190,5256,5492
TGRH88_035150,5257,4990
TGRH88_019270,5258,4912
TGRH88_082080,5259,5576
TGRH88_026760,5260,5125
TGRH88_059200,5261,5615
TGRH88_026950,5262,5673
TGRH88_002270,5263,5339
TGRH88_054450,5264,5093
TGRH88_053570,5265,5417
TGRH88_070370,5266,4565
TGRH88_018670,5267,4744
TGRH88_077720,5268,5674
TGRH88_034790,5269,5414
TGRH88_039200,5270,5262
TGRH88_060780,5271,5088
TGRH88_028310,5272,4656
TGRH88_058340,5273,5434
TGRH88_002770,5274,5343
TGRH88_087816,5275,5654
TGRH88_044060,5276,5155
TGRH88_006830,5277,5283
TGRH88_012810,5278,5660
TGRH88_007970,5279,5079
TGRH88_059930,5280,5564
TGRH88_082750,5281,4871
TGRH88_017050,5282,5284
TGRH88_004080,5283,5624
TGRH88_039370,5284,5299
TGRH88_000560,5285,5247
TGRH88_065160,5286,4562
TGRH88_025620,5287,5193
TGRH88_009870,5288,5255
TGRH88_081270,5289,5577
TGRH88_025750,5290,4807
TGRH88_004720,5291,5218
TGRH88_022150,5292,5649
TGRH88_064660,5293,5063
TGRH88_026800,5294,5683
TGRH88_016970,5295,5876
TGRH88_037180,5296,5578
TGRH88_028060,5297,5493
TGRH88_035990,5298,4859
TGRH88_011720,5299,4661
TGRH88_041280,5300,5665
TGRH88_006900,5301,5340
TGRH88_034330,5302,5342
TGRH88_009470,5303,5882
TGRH88_002400,5304,5369
TGRH88_043230,5305,5707
TGRH88_041590,5306,5080
TGRH88_068400,5307,4714
TGRH88_018910,5308,5172
TGRH88_003690,5309,5806
TGRH88_071940,5310,4712
TGRH88_012220,5311,5480
TGRH88_012490,5312,5111
TGRH88_007250,5313,5594
TGRH88_057410,5314,4734
TGRH88_069920,5315,5076
TGRH88_077900,5316,4936
TGRH88_081680,5317,5451
TGRH88_002540,5318,5865
TGRH88_015000,5319,5073
TGRH88_042050,5320,4851
TGRH88_049670,5321,5742
TGRH88_075510,5322,5367
TGRH88_056710,5323,5356
TGRH88_073440,5324,5677
TGRH88_045200,5325,4884
TGRH88_015590,5326,5671
TGRH88_012410,5327,5775
TGRH88_048410,5328,5179
TGRH88_011730,5329,5200
TGRH88_056680,5330,4780
TGRH88_003720,5331,5126
TGRH88_033960,5332,5021
TGRH88_017760,5333,5423
TGRH88_060650,5334,5399
TGRH88_008890,5335,5452
TGRH88_042880,5336,5208
TGRH88_078030,5337,5185
TGRH88_084190,5338,5634
TGRH88_025040,5339,5291
TGRH88_038880,5340,5298
TGRH88_016870,5341,5137
TGRH88_087822,5342,5795
TGRH88_037380,5343,4766
TGRH88_008980,5344,5428
TGRH88_067470,5345,4798
TGRH88_024470,5346,4763
TGRH88_020680,5347,5456
TGRH88_074660,5348,4620
TGRH88_011970,5349,4991
TGRH88_068850,5350,4644
TGRH88_014300,5351,5197
TGRH88_051690,5352,5565
TGRH88_043130,5353,5541
TGRH88_067000,5354,5868
TGRH88_071120,5355,5620
TGRH88_001320,5356,5588
TGRH88_048260,5357,5430
TGRH88_077170,5358,5555
TGRH88_031890,5359,5389
TGRH88_037870,5360,5447
TGRH88_063070,5361,5646
TGRH88_055670,5362,5306
TGRH88_049700,5363,5147
TGRH88_058140,5364,5249
TGRH88_079260,5365,5550
TGRH88_041170,5366,5143
TGRH88_053860,5367,5331
TGRH88_068540,5368,5814
TGRH88_003830,5369,5568
TGRH88_072950,5370,5405
TGRH88_011050,5371,5853
TGRH88_043310,5372,4706
TGRH88_001820,5373,5330
TGRH88_007780,5374,5322
TGRH88_026170,5375,5286
TGRH88_032200,5376,5038
TGRH88_014550,5377,5690
TGRH88_064290,5378,5731
TGRH88_032370,5379,5676
TGRH88_075560,5380,5754
TGRH88_007900,5381,5408
TGRH88_076700,5382,4834
TGRH88_044710,5383,5257
TGRH88_037140,5384,5309
TGRH88_006500,5385,5679
TGRH88_027320,5386,5116
TGRH88_050230,5387,5253
TGRH88_006420,5388,5632
TGRH88_081990,5389,4872
TGRH88_003200,5390,5699
TGRH88_021310,5391,5861
TGRH88_037480,5392,5250
TGRH88_002320,5393,5704
TGRH88_066020,5394,5078
TGRH88_024320,5395,5475
TGRH88_002070,5396,5134
TGRH88_069410,5397,5183
TGRH88_075110,5398,5442
TGRH88_044390,5399,5097
TGRH88_056200,5400,5382
TGRH88_045300,5401,4913
TGRH88_035160,5402,4916
TGRH88_032860,5403,5670
TGRH88_001700,5404,4932
TGRH88_020440,5405,4857
TGRH88_038540,5406,5503
TGRH88_050460,5407,5831
TGRH88_022000,5408,5226
TGRH88_060820,5409,5840
TGRH88_061340,5410,4823
TGRH88_039130,5411,4865
TGRH88_087835,5412,5675
TGRH88_067640,5413,5859
TGRH88_021270,5414,4854
TGRH88_063530,5415,4703
TGRH88_060580,5416,5792
TGRH88_030410,5417,5956
TGRH88_002390,5418,5851
TGRH88_014440,5419,4835
TGRH88_053120,5420,5110
TGRH88_029830,5421,5461
TGRH88_052480,5422,4813
TGRH88_036150,5423,5429
TGRH88_058530,5424,5119
TGRH88_000970,5425,5718
TGRH88_054050,5426,5432
TGRH88_018450,5427,5385
TGRH88_040290,5428,4959
TGRH88_043450,5429,5587
TGRH88_011450,5430,5470
TGRH88_023120,5431,4978
TGRH88_043550,5432,5458
TGRH88_024180,5433,5982
TGRH88_045130,5434,5987
TGRH88_002370,5435,5131
TGRH88_055580,5436,5536
TGRH88_028850,5437,5914
TGRH88_057170,5438,4777
TGRH88_078200,5439,5031
TGRH88_040060,5440,4792
TGRH88_046520,5441,5462
TGRH88_023610,5442,5966
TGRH88_060070,5443,4782
TGRH88_040160,5444,5046
TGRH88_016570,5445,5748
TGRH88_073980,5446,4783
TGRH88_020880,5447,5509
TGRH88_081740,5448,5658
TGRH88_056560,5449,5007
TGRH88_008620,5450,5304
TGRH88_080460,5451,5538
TGRH88_037050,5452,5949
TGRH88_075490,5453,4743
TGRH88_032090,5454,5528
TGRH88_034440,5455,5867
TGRH88_010790,5456,5524
TGRH88_003710,5457,5824
TGRH88_056170,5458,5778
TGRH88_060550,5459,5022
TGRH88_055510,5460,5643
TGRH88_023450,5461,5877
TGRH88_061000,5462,4690
TGRH88_005470,5463,5962
TGRH88_076520,5464,4977
TGRH88_002440,5465,5639
TGRH88_046660,5466,4992
TGRH88_070870,5467,5937
TGRH88_010200,5468,6024
TGRH88_005550,5469,5404
TGRH88_065610,5470,5238
TGRH88_008140,5471,4987
TGRH88_050000,5472,4996
TGRH88_034650,5473,5961
TGRH88_074350,5474,5543
TGRH88_003170,5475,5638
TGRH88_015850,5476,5321
TGRH88_047340,5477,5827
TGRH88_081800,5478,5266
TGRH88_080670,5479,5361
TGRH88_034340,5480,6003
TGRH88_066910,5481,5903
TGRH88_049830,5482,5254
TGRH88_044050,5483,4815
TGRH88_020960,5484,5873
TGRH88_075550,5485,5011
TGRH88_070410,5486,5274
TGRH88_017470,5487,5424
TGRH88_044770,5488,5075
TGRH88_000470,5489,5994
TGRH88_086400,5490,5608
TGRH88_013700,5491,5465
TGRH88_012950,5492,5368
TGRH88_041730,5493,5992
TGRH88_047970,5494,6006
TGRH88_042250,5495,5482
TGRH88_043440,5496,5219
TGRH88_021300,5497,5357
TGRH88_033550,5498,5454
TGRH88_047850,5499,5682
TGRH88_039480,5500,5371
TGRH88_028670,5501,5490
TGRH88_047400,5502,5602
TGRH88_078310,5503,5664
TGRH88_029720,5504,5976
TGRH88_057550,5505,4791
TGRH88_024980,5506,5940
TGRH88_045160,5507,5839
TGRH88_032210,5508,4713
TGRH88_063490,5509,5505
TGRH88_079170,5510,5757
TGRH88_032130,5511,5749
TGRH88_064270,5512,5057
TGRH88_074140,5513,5167
TGRH88_086280,5514,5717
TGRH88_050040,5515,5358
TGRH88_000410,5516,5929
TGRH88_031650,5517,5834
TGRH88_069120,5518,5689
TGRH88_071330,5519,5516
TGRH88_068710,5520,5601
TGRH88_011920,5521,5951
TGRH88_015720,5522,5605
TGRH88_046430,5523,5825
TGRH88_001790,5524,5483
TGRH88_078170,5525,5273
TGRH88_079140,5526,5773
TGRH88_044430,5527,5729
TGRH88_069300,5528,4760
TGRH88_064000,5529,5303
TGRH88_024730,5530,5494
TGRH88_030720,5531,5033
TGRH88_014430,5532,5191
TGRH88_025830,5533,5781
TGRH88_058870,5534,4864
TGRH88_003910,5535,6095
TGRH88_016270,5536,5000
TGRH88_045710,5537,5336
TGRH88_043840,5538,5926
TGRH88_013420,5539,5916
TGRH88_036930,5540,5667
TGRH88_011880,5541,5653
TGRH88_075340,5542,5334
TGRH88_066210,5543,5651
TGRH88_016030,5544,5133
TGRH88_058080,5545,5875
TGRH88_013200,5546,5277
TGRH88_075300,5547,5068
TGRH88_051640,5548,5515
TGRH88_009600,5549,4980
TGRH88_060680,5550,4788
TGRH88_021510,5551,5579
TGRH88_029410,5552,5734
TGRH88_021010,5553,5713
TGRH88_002840,5554,5410
TGRH88_021400,5555,5900
TGRH88_066360,5556,5636
TGRH88_046620,5557,5113
TGRH88_052350,5558,5491
TGRH88_031150,5559,5089
TGRH88_007790,5560,5313
TGRH88_050530,5561,5581
TGRH88_009480,5562,6086
TGRH88_054210,5563,5617
TGRH88_074450,5564,5364
TGRH88_024700,5565,4924
TGRH88_086430,5566,6002
TGRH88_040680,5567,5413
TGRH88_028330,5568,6096
TGRH88_000230,5569,5412
TGRH88_042460,5570,5848
TGRH88_059700,5571,6059
TGRH88_048900,5572,5613
TGRH88_041750,5573,5165
TGRH88_006950,5574,6011
TGRH88_053400,5575,5053
TGRH88_047470,5576,5917
TGRH88_015510,5577,5363
TGRH88_068590,5578,5981
TGRH88_013670,5579,5554
TGRH88_026060,5580,4935
TGRH88_066130,5581,5231
TGRH88_009060,5582,5915
TGRH88_006010,5583,5600
TGRH88_063080,5584,5618
TGRH88_055630,5585,5540
TGRH88_036350,5586,4930
TGRH88_070060,5587,5489
TGRH88_042970,5588,5015
TGRH88_016370,5589,5520
TGRH88_066430,5590,5071
TGRH88_066110,5591,5753
TGRH88_073100,5592,5056
TGRH88_016930,5593,5979
TGRH88_051220,5594,5864
TGRH88_036290,5595,5573
TGRH88_012880,5596,5735
TGRH88_052980,5597,5922
TGRH88_020870,5598,5281
TGRH88_031460,5599,5932
TGRH88_004550,5600,5599
TGRH88_002450,5601,6106
TGRH88_059380,5602,5655
TGRH88_019760,5603,5623
TGRH88_048790,5604,5774
TGRH88_046550,5605,5693
TGRH88_078010,5606,5818
TGRH88_004780,5607,5504
TGRH88_044080,5608,5500
TGRH88_078230,5609,5181
TGRH88_058540,5610,5812
TGRH88_030900,5611,5823
TGRH88_025170,5612,5390
TGRH88_080640,5613,6035
TGRH88_004110,5614,5732
TGRH88_043500,5615,5445
TGRH88_031160,5616,5760
TGRH88_065320,5617,5242
TGRH88_005090,5618,6004
TGRH88_070540,5619,5737
TGRH88_059870,5620,5463
TGRH88_053480,5621,5026
TGRH88_027590,5622,5850
TGRH88_057950,5623,4882
TGRH88_008080,5624,6068
TGRH88_074890,5625,5020
TGRH88_075790,5626,5746
TGRH88_024000,5627,5469
TGRH88_028970,5628,5267
TGRH88_047560,5629,5060
TGRH88_029760,5630,5878
TGRH88_047390,5631,5970
TGRH88_057680,5632,5656
TGRH88_062980,5633,5070
TGRH88_016430,5634,5906
TGRH88_007430,5635,5832
TGRH88_069160,5636,5772
TGRH88_030190,5637,5596
TGRH88_000990,5638,5433
TGRH88_011080,5639,5443
TGRH88_036660,5640,6058
TGRH88_035210,5641,6063
TGRH88_065120,5642,6052
TGRH88_073510,5643,4981
TGRH88_019370,5644,6060
TGRH88_015560,5645,5455
TGRH88_055040,5646,5244
TGRH88_062450,5647,5969
TGRH88_005450,5648,6076
TGRH88_079560,5649,5905
TGRH88_034030,5650,5583
TGRH88_082340,5651,5398
TGRH88_048010,5652,6057
TGRH88_027430,5653,6156
TGRH88_039440,5654,5016
TGRH88_033720,5655,6163
TGRH88_052390,5656,5955
TGRH88_004590,5657,5923
TGRH88_013440,5658,5268
TGRH88_068300,5659,5310
TGRH88_022830,5660,6150
TGRH88_011840,5661,5852
TGRH88_043780,5662,5161
TGRH88_040090,5663,6164
TGRH88_001670,5664,5607
TGRH88_028520,5665,5425
TGRH88_050620,5666,5402
TGRH88_000640,5667,5619
TGRH88_025730,5668,6078
TGRH88_046120,5669,5612
TGRH88_067190,5670,5393
TGRH88_004870,5671,6225
TGRH88_008500,5672,5948
TGRH88_028830,5673,5534
TGRH88_024780,5674,4951
TGRH88_037880,5675,6089
TGRH88_022140,5676,5058
TGRH88_008970,5677,6007
TGRH88_053180,5678,5645
TGRH88_040020,5679,5604
TGRH88_058560,5680,5235
TGRH88_064680,5681,5001
TGRH88_048600,5682,5305
TGRH88_024660,5683,6048
TGRH88_026010,5684,5899
TGRH88_036200,5685,5719
TGRH88_072090,5686,5985
TGRH88_004580,5687,6182
TGRH88_081710,5688,5803
TGRH88_048700,5689,5854
TGRH88_012580,5690,6153
TGRH88_000660,5691,5802
TGRH88_011060,5692,5582
TGRH88_001800,5693,5684
TGRH88_054460,5694,5386
TGRH88_012360,5695,6075
TGRH88_000090,5696,5776
TGRH88_032970,5697,6226
TGRH88_081330,5698,5678
TGRH88_000240,5699,6143
TGRH88_021630,5700,5960
TGRH88_011680,5701,5614
TGRH88_008580,5702,5557
TGRH88_032180,5703,5941
TGRH88_035690,5704,5924
TGRH88_019340,5705,6054
TGRH88_021700,5706,5407
TGRH88_068020,5707,5625
TGRH88_075060,5708,6123
TGRH88_066000,5709,5793
TGRH88_045190,5710,5984
TGRH88_049980,5711,5444
TGRH88_031140,5712,5765
TGRH88_025720,5713,5034
TGRH88_003520,5714,5782
TGRH88_000040,5715,5220
TGRH88_037830,5716,6085
TGRH88_046390,5717,5821
TGRH88_015360,5718,6130
TGRH88_057080,5719,6134
TGRH88_082320,5720,5797
TGRH88_063920,5721,6239
TGRH88_072040,5722,6187
TGRH88_032290,5723,6112
TGRH88_078350,5724,6064
TGRH88_049740,5725,5874
TGRH88_041020,5726,5481
TGRH88_048830,5727,6109
TGRH88_063690,5728,6142
TGRH88_017380,5729,5626
TGRH88_000060,5730,5883
TGRH88_048020,5731,6212
TGRH88_004050,5732,5891
TGRH88_005330,5733,5006
TGRH88_001220,5734,5621
TGRH88_011460,5735,5586
TGRH88_077840,5736,5192
TGRH88_015970,5737,5009
TGRH88_061410,5738,6192
TGRH88_019850,5739,6008
TGRH88_060910,5740,6090
TGRH88_023240,5741,6020
TGRH88_023810,5742,5716
TGRH88_023150,5743,6196
TGRH88_070200,5744,5669
TGRH88_073850,5745,4942
TGRH88_050680,5746,5287
TGRH88_067560,5747,5609
TGRH88_047460,5748,5160
TGRH88_061070,5749,6211
TGRH88_076540,5750,5123
TGRH88_051970,5751,5743
TGRH88_028790,5752,5263
TGRH88_067380,5753,6154
TGRH88_005180,5754,5928
TGRH88_039430,5755,5978
TGRH88_022310,5756,5290
TGRH88_024010,5757,6224
TGRH88_017500,5758,5319
TGRH88_011690,5759,6228
TGRH88_058900,5760,5934
TGRH88_071730,5761,5252
TGRH88_012090,5762,5471
TGRH88_045860,5763,5234
TGRH88_056180,5764,6169
TGRH88_009820,5765,6285
TGRH88_034610,5766,6289
TGRH88_074100,5767,5420
TGRH88_070500,5768,5736
TGRH88_073760,5769,4949
TGRH88_078720,5770,5180
TGRH88_065370,5771,5090
TGRH88_081290,5772,5585
TGRH88_030910,5773,5150
TGRH88_057270,5774,6056
TGRH88_069960,5775,5474
TGRH88_074640,5776,5659
TGRH88_059980,5777,5822
TGRH88_055460,5778,5539
TGRH88_003190,5779,5892
TGRH88_027700,5780,6237
TGRH88_000860,5781,6173
TGRH88_001260,5782,5702
TGRH88_001010,5783,5998
TGRH88_044920,5784,6051
TGRH88_073780,5785,6234
TGRH88_042660,5786,6092
TGRH88_046250,5787,5705
TGRH88_061850,5788,4997
TGRH88_075030,5789,5761
TGRH88_009620,5790,5844
TGRH88_071930,5791,5815
TGRH88_024830,5792,6321
TGRH88_079990,5793,5993
TGRH88_056530,5794,5733
TGRH88_020210,5795,5996
TGRH88_037800,5796,5553
TGRH88_074720,5797,5415
TGRH88_076530,5798,5944
TGRH88_029910,5799,5039
TGRH88_031820,5800,6260
TGRH88_036530,5801,5723
TGRH88_059210,5802,6015
TGRH88_060790,5803,6108
TGRH88_001640,5804,5841
TGRH88_009930,5805,6349
TGRH88_013570,5806,5450
TGRH88_069320,5807,5488
TGRH88_074780,5808,5105
TGRH88_061080,5809,6195
TGRH88_031640,5810,5418
TGRH88_070250,5811,5580
TGRH88_074690,5812,5182
TGRH88_049570,5813,4967
TGRH88_038970,5814,6114
TGRH88_010680,5815,5805
TGRH88_061210,5816,5647
TGRH88_029110,5817,5466
TGRH88_032940,5818,6125
TGRH88_053200,5819,5308
TGRH88_031470,5820,6118
TGRH88_075070,5821,5935
TGRH88_067110,5822,5751
TGRH88_069720,5823,5925
TGRH88_018600,5824,5879
TGRH88_052380,5825,5416
TGRH88_020500,5826,5040
TGRH88_056190,5827,5387
TGRH88_065290,5828,6194
TGRH88_079790,5829,5611
TGRH88_044760,5830,6034
TGRH88_003820,5831,5485
TGRH88_026310,5832,5355
TGRH88_034280,5833,6367
TGRH88_048400,5834,5269
TGRH88_053550,5835,6221
TGRH88_012520,5836,5835
TGRH88_014670,5837,5560
TGRH88_057290,5838,6045
TGRH88_032710,5839,5098
TGRH88_081090,5840,6184
TGRH88_080990,5841,5149
TGRH88_041150,5842,6384
TGRH88_007030,5843,6396
TGRH88_069360,5844,6044
TGRH88_063320,5845,6290
TGRH88_066480,5846,6110
TGRH88_021650,5847,6061
TGRH88_019910,5848,6088
TGRH88_046530,5849,6036
TGRH88_014730,5850,5703
TGRH88_064640,5851,6087
TGRH88_032470,5852,5606
TGRH88_070910,5853,6144
TGRH88_026140,5854,6357
TGRH88_049410,5855,5644
TGRH88_060040,5856,5869
TGRH88_010740,5857,5642
TGRH88_070720,5858,4891
TGRH88_051180,5859,5779
TGRH88_027360,5860,6129
TGRH88_055850,5861,5708
TGRH88_062930,5862,5759
TGRH88_018920,5863,5739
TGRH88_003860,5864,6278
TGRH88_029670,5865,6120
TGRH88_007360,5866,5843
TGRH88_059480,5867,5662
TGRH88_064870,5868,6032
TGRH88_022590,5869,6328
TGRH88_008630,5870,5828
TGRH88_068470,5871,6172
TGRH88_044220,5872,5548
TGRH88_033730,5873,6368
TGRH88_026700,5874,6422
TGRH88_029170,5875,5989
TGRH88_008240,5876,5464
TGRH88_010510,5877,6039
TGRH88_072260,5878,6199
TGRH88_015350,5879,5589
TGRH88_069860,5880,6159
TGRH88_049990,5881,6104
TGRH88_074980,5882,6355
TGRH88_080240,5883,5862
TGRH88_077190,5884,5525
TGRH88_058680,5885,5168
TGRH88_015430,5886,6198
TGRH88_011870,5887,6010
TGRH88_020660,5888,5547
TGRH88_042980,5889,6269
TGRH88_044510,5890,5770
TGRH88_049800,5891,6281
TGRH88_063630,5892,6017
TGRH88_055090,5893,5787
TGRH88_042890,5894,6091
TGRH88_019110,5895,5264
TGRH88_002950,5896,6302
TGRH88_033830,5897,5592
TGRH88_059470,5898,5545
TGRH88_000850,5899,6358
TGRH88_012530,5900,6381
TGRH88_012210,5901,6411
TGRH88_027010,5902,5977
TGRH88_003940,5903,5381
