Protein,Copeland_Score,Copeland_Rank
TGRH88_019010,-6742.002746,4867
TGRH88_074720,-6748.002749,4868
TGRH88_062070,-6748.002749,4869
TGRH88_011280,-6754.002751,4870
TGRH88_005400,-6758.002753,4871
TGRH88_047410,-6758.002753,4872
TGRH88_024530,-6762.002755,4873
TGRH88_078170,-6764.002755,4874
TGRH88_045220,-6770.002758,4875
TGRH88_004800,-6784.002763,4876
TGRH88_039560,-6792.002767,4877
TGRH88_057250,-6818.002777,4878
TGRH88_021950,-6820.002778,4879
TGRH88_075980,-6824.00278,4880
TGRH88_074460,-6828.002781,4881
TGRH88_038560,-6848.00279,4882
TGRH88_061170,-6854.002792,4883
TGRH88_002420,-6854.002792,4884
TGRH88_028510,-6856.002793,4885
TGRH88_059160,-6884.002804,4886
TGRH88_058910,-6906.002813,4887
TGRH88_020010,-6912.002816,4888
TGRH88_065750,-6920.002819,4889
TGRH88_022970,-6932.002824,4890
TGRH88_028880,-6936.002825,4891
TGRH88_026760,-6940.002827,4892
TGRH88_044990,-6960.002835,4893
TGRH88_029510,-6968.002838,4894
TGRH88_006530,-6974.002841,4895
TGRH88_008240,-6976.002842,4896
TGRH88_019890,-6984.002845,4897
TGRH88_081800,-7006.002854,4898
TGRH88_013910,-7012.002856,4899
TGRH88_051760,-7014.002857,4900
TGRH88_032270,-7016.002858,4901
TGRH88_036720,-7024.002861,4902
TGRH88_073650,-7030.002864,4903
TGRH88_050360,-7040.002868,4904
TGRH88_054460,-7040.002868,4905
TGRH88_048500,-7044.002869,4906
TGRH88_071920,-7046.00287,4907
TGRH88_003960,-7048.002871,4908
TGRH88_048410,-7054.002873,4909
TGRH88_009100,-7056.002874,4910
TGRH88_046150,-7058.002875,4911
TGRH88_074100,-7058.002875,4912
TGRH88_029570,-7062.002877,4913
TGRH88_058470,-7076.002882,4914
TGRH88_007400,-7090.002888,4915
TGRH88_000480,-7096.002891,4916
TGRH88_033360,-7136.002907,4917
TGRH88_070410,-7142.002909,4918
TGRH88_040620,-7144.00291,4919
TGRH88_022170,-7146.002911,4920
TGRH88_001560,-7146.002911,4921
TGRH88_056160,-7158.002916,4922
TGRH88_017150,-7170.002921,4923
TGRH88_086490,-7180.002925,4924
TGRH88_078490,-7186.002927,4925
TGRH88_078030,-7186.002927,4926
TGRH88_059850,-7190.002929,4927
TGRH88_065590,-7192.00293,4928
TGRH88_025960,-7206.002935,4929
TGRH88_041700,-7208.002936,4930
TGRH88_049960,-7224.002943,4931
TGRH88_038640,-7224.002943,4932
TGRH88_022000,-7230.002945,4933
TGRH88_018910,-7234.002947,4934
TGRH88_015960,-7248.002952,4935
TGRH88_066920,-7252.002954,4936
TGRH88_054400,-7278.002965,4937
TGRH88_064000,-7280.002966,4938
TGRH88_044570,-7280.002966,4939
TGRH88_007790,-7286.002968,4940
TGRH88_044060,-7288.002969,4941
TGRH88_056480,-7312.002979,4942
TGRH88_015910,-7332.002987,4943
TGRH88_063390,-7332.002987,4944
TGRH88_079910,-7334.002988,4945
TGRH88_055190,-7336.002988,4946
TGRH88_021700,-7342.002991,4947
TGRH88_024290,-7344.002992,4948
TGRH88_010220,-7358.002997,4949
TGRH88_074840,-7366.003001,4950
TGRH88_014300,-7372.003003,4951
TGRH88_078320,-7378.003005,4952
TGRH88_006020,-7394.003012,4953
TGRH88_067190,-7404.003016,4954
TGRH88_063620,-7406.003017,4955
TGRH88_030240,-7484.003049,4956
TGRH88_007330,-7486.003049,4957
TGRH88_012150,-7510.003059,4958
TGRH88_047220,-7512.00306,4959
TGRH88_087844,-7530.003067,4960
TGRH88_042880,-7580.003088,4961
TGRH88_013570,-7594.003093,4962
TGRH88_044310,-7596.003094,4963
TGRH88_037480,-7614.003102,4964
TGRH88_075340,-7616.003102,4965
TGRH88_058520,-7616.003102,4966
TGRH88_064540,-7622.003105,4967
TGRH88_024340,-7628.003107,4968
TGRH88_029110,-7640.003112,4969
TGRH88_082700,-7648.003115,4970
TGRH88_069140,-7652.003117,4971
TGRH88_082030,-7654.003118,4972
TGRH88_059580,-7662.003121,4973
TGRH88_050230,-7662.003121,4974
TGRH88_050620,-7676.003127,4975
TGRH88_078120,-7684.00313,4976
TGRH88_021640,-7704.003138,4977
TGRH88_001690,-7706.003139,4978
TGRH88_082340,-7720.003145,4979
TGRH88_074220,-7726.003147,4980
TGRH88_045710,-7740.003153,4981
TGRH88_086000,-7740.003153,4982
TGRH88_011730,-7758.00316,4983
TGRH88_046100,-7764.003163,4984
TGRH88_044710,-7772.003166,4985
TGRH88_008710,-7816.003184,4986
TGRH88_016950,-7834.003191,4987
TGRH88_054650,-7836.003192,4988
TGRH88_061840,-7842.003194,4989
TGRH88_015890,-7846.003196,4990
TGRH88_035860,-7874.003207,4991
TGRH88_025170,-7878.003209,4992
TGRH88_069310,-7886.003212,4993
TGRH88_015510,-7894.003216,4994
TGRH88_075080,-7896.003216,4995
TGRH88_058140,-7902.003219,4996
TGRH88_078940,-7930.00323,4997
TGRH88_025620,-7948.003238,4998
TGRH88_043410,-7956.003241,4999
TGRH88_043770,-7970.003247,5000
TGRH88_040270,-7970.003247,5001
TGRH88_046220,-7974.003248,5002
TGRH88_003820,-7980.003251,5003
TGRH88_048440,-8004.00326,5004
TGRH88_074450,-8016.003265,5005
TGRH88_049270,-8046.003278,5006
TGRH88_040230,-8046.003278,5007
TGRH88_077950,-8050.003279,5008
TGRH88_074860,-8058.003282,5009
TGRH88_033920,-8062.003284,5010
TGRH88_077190,-8098.003299,5011
TGRH88_060130,-8104.003301,5012
TGRH88_080470,-8106.003302,5013
TGRH88_060950,-8112.003304,5014
TGRH88_053150,-8116.003306,5015
TGRH88_049980,-8120.003308,5016
TGRH88_028360,-8132.003313,5017
TGRH88_041060,-8134.003313,5018
TGRH88_015850,-8146.003318,5019
TGRH88_033870,-8152.003321,5020
TGRH88_025970,-8152.003321,5021
TGRH88_014000,-8180.003332,5022
TGRH88_023480,-8182.003333,5023
TGRH88_028520,-8192.003337,5024
TGRH88_026640,-8200.00334,5025
TGRH88_014510,-8222.003349,5026
TGRH88_004060,-8228.003352,5027
TGRH88_069320,-8256.003363,5028
TGRH88_078880,-8258.003364,5029
TGRH88_064310,-8260.003365,5030
TGRH88_021500,-8260.003365,5031
TGRH88_058390,-8270.003369,5032
TGRH88_039760,-8286.003375,5033
TGRH88_035920,-8292.003378,5034
TGRH88_068950,-8306.003383,5035
TGRH88_069960,-8312.003386,5036
TGRH88_008620,-8326.003392,5037
TGRH88_035890,-8326.003392,5038
TGRH88_004720,-8326.003392,5039
TGRH88_030160,-8342.003398,5040
TGRH88_025810,-8350.003401,5041
TGRH88_069990,-8350.003401,5042
TGRH88_075770,-8360.003405,5043
TGRH88_079470,-8374.003411,5044
TGRH88_078380,-8376.003412,5045
TGRH88_050040,-8376.003412,5046
TGRH88_059470,-8400.003422,5047
TGRH88_000780,-8412.003427,5048
TGRH88_038080,-8420.00343,5049
TGRH88_057590,-8434.003436,5050
TGRH88_045460,-8440.003438,5051
TGRH88_076800,-8442.003439,5052
TGRH88_067630,-8466.003449,5053
TGRH88_059830,-8468.003449,5054
TGRH88_058260,-8472.003451,5055
TGRH88_012090,-8486.003457,5056
TGRH88_053800,-8492.003459,5057
TGRH88_020660,-8514.003468,5058
TGRH88_033370,-8528.003474,5059
TGRH88_021300,-8532.003476,5060
TGRH88_059560,-8540.003479,5061
TGRH88_082360,-8546.003481,5062
TGRH88_039060,-8548.003482,5063
TGRH88_000260,-8550.003483,5064
TGRH88_053070,-8552.003484,5065
TGRH88_003620,-8558.003486,5066
TGRH88_052600,-8578.003494,5067
TGRH88_077140,-8588.003498,5068
TGRH88_065800,-8592.0035,5069
TGRH88_063020,-8606.003506,5070
TGRH88_005830,-8634.003517,5071
TGRH88_046240,-8656.003526,5072
TGRH88_044220,-8676.003534,5073
TGRH88_046050,-8684.003537,5074
TGRH88_026170,-8692.003541,5075
TGRH88_010100,-8702.003545,5076
TGRH88_053700,-8702.003545,5077
TGRH88_039480,-8706.003546,5078
TGRH88_046380,-8736.003559,5079
TGRH88_045620,-8740.00356,5080
TGRH88_041020,-8744.003562,5081
TGRH88_025890,-8750.003564,5082
TGRH88_072050,-8758.003568,5083
TGRH88_000560,-8790.003581,5084
TGRH88_002710,-8792.003581,5085
TGRH88_041660,-8794.003582,5086
TGRH88_011640,-8804.003586,5087
TGRH88_011100,-8806.003587,5088
TGRH88_059960,-8810.003589,5089
TGRH88_038400,-8812.00359,5090
TGRH88_080670,-8816.003591,5091
TGRH88_003900,-8822.003594,5092
TGRH88_022570,-8830.003597,5093
TGRH88_062490,-8834.003599,5094
TGRH88_053970,-8838.0036,5095
TGRH88_080690,-8840.003601,5096
TGRH88_078250,-8846.003603,5097
TGRH88_079180,-8848.003604,5098
TGRH88_012650,-8852.003606,5099
TGRH88_015700,-8856.003607,5100
TGRH88_000990,-8864.003611,5101
TGRH88_035760,-8868.003612,5102
TGRH88_060670,-8868.003612,5103
TGRH88_003330,-8902.003626,5104
TGRH88_081600,-8926.003636,5105
TGRH88_027880,-8926.003636,5106
TGRH88_012950,-8932.003638,5107
TGRH88_066560,-8936.00364,5108
TGRH88_011080,-8946.003644,5109
TGRH88_019080,-8952.003647,5110
TGRH88_024140,-8952.003647,5111
TGRH88_009870,-8968.003653,5112
TGRH88_068790,-8970.003654,5113
TGRH88_011320,-8978.003657,5114
TGRH88_037730,-8980.003658,5115
TGRH88_005840,-8996.003665,5116
TGRH88_037140,-8998.003665,5117
TGRH88_049430,-9000.003666,5118
TGRH88_040680,-9002.003667,5119
TGRH88_017980,-9018.003673,5120
TGRH88_066510,-9022.003675,5121
TGRH88_080390,-9036.003681,5122
TGRH88_051440,-9046.003685,5123
TGRH88_031550,-9054.003688,5124
TGRH88_032740,-9054.003688,5125
TGRH88_062660,-9066.003693,5126
TGRH88_031910,-9076.003697,5127
TGRH88_083290,-9096.003705,5128
TGRH88_043500,-9098.003706,5129
TGRH88_000230,-9104.003709,5130
TGRH88_002840,-9106.003709,5131
TGRH88_039930,-9138.003722,5132
TGRH88_012800,-9148.003726,5133
TGRH88_049560,-9152.003728,5134
TGRH88_025040,-9162.003732,5135
TGRH88_008650,-9168.003735,5136
TGRH88_055670,-9184.003741,5137
TGRH88_002610,-9188.003743,5138
TGRH88_036170,-9226.003758,5139
TGRH88_068050,-9232.003761,5140
TGRH88_015560,-9234.003761,5141
TGRH88_013870,-9244.003766,5142
TGRH88_038880,-9256.00377,5143
TGRH88_010270,-9272.003777,5144
TGRH88_045830,-9276.003779,5145
TGRH88_039200,-9280.00378,5146
TGRH88_085870,-9286.003783,5147
TGRH88_006750,-9294.003786,5148
TGRH88_067360,-9312.003793,5149
TGRH88_072270,-9316.003795,5150
TGRH88_037120,-9328.0038,5151
TGRH88_071340,-9330.003801,5152
TGRH88_072760,-9336.003803,5153
TGRH88_014670,-9350.003809,5154
TGRH88_023570,-9352.00381,5155
TGRH88_028280,-9356.003811,5156
TGRH88_053860,-9362.003814,5157
TGRH88_001820,-9364.003814,5158
TGRH88_000770,-9368.003816,5159
TGRH88_033830,-9382.003822,5160
TGRH88_007780,-9424.003839,5161
TGRH88_004460,-9428.00384,5162
TGRH88_021740,-9436.003844,5163
TGRH88_071370,-9438.003845,5164
TGRH88_050540,-9446.003848,5165
TGRH88_060180,-9456.003852,5166
TGRH88_015350,-9464.003855,5167
TGRH88_038100,-9486.003864,5168
TGRH88_054020,-9492.003867,5169
TGRH88_059870,-9518.003877,5170
TGRH88_031330,-9520.003878,5171
TGRH88_044320,-9528.003881,5172
TGRH88_010240,-9532.003883,5173
TGRH88_001240,-9544.003888,5174
TGRH88_000890,-9556.003893,5175
TGRH88_043470,-9574.0039,5176
TGRH88_028340,-9582.003903,5177
TGRH88_055460,-9584.003904,5178
TGRH88_010840,-9584.003904,5179
TGRH88_037800,-9586.003905,5180
TGRH88_016620,-9596.003909,5181
TGRH88_019870,-9610.003915,5182
TGRH88_080910,-9614.003916,5183
TGRH88_082350,-9622.00392,5184
TGRH88_001580,-9622.00392,5185
TGRH88_050270,-9624.00392,5186
TGRH88_072940,-9626.003921,5187
TGRH88_032570,-9632.003924,5188
TGRH88_012470,-9656.003933,5189
TGRH88_001530,-9682.003944,5190
TGRH88_006830,-9688.003946,5191
TGRH88_051270,-9690.003947,5192
TGRH88_024000,-9692.003948,5193
TGRH88_063840,-9726.003962,5194
TGRH88_086350,-9730.003964,5195
TGRH88_003780,-9742.003968,5196
TGRH88_023850,-9742.003968,5197
TGRH88_017050,-9746.00397,5198
TGRH88_042170,-9748.003971,5199
TGRH88_077270,-9760.003976,5200
TGRH88_000730,-9792.003989,5201
TGRH88_062150,-9802.003993,5202
TGRH88_034060,-9804.003994,5203
TGRH88_006990,-9812.003997,5204
TGRH88_051020,-9852.004013,5205
TGRH88_052860,-9856.004015,5206
TGRH88_036090,-9864.004018,5207
TGRH88_078220,-9894.00403,5208
TGRH88_012240,-9896.004031,5209
TGRH88_016520,-9902.004034,5210
TGRH88_018450,-9908.004036,5211
TGRH88_012100,-9924.004043,5212
TGRH88_005550,-9930.004045,5213
TGRH88_064320,-9932.004046,5214
TGRH88_039370,-9938.004048,5215
TGRH88_084520,-9970.004061,5216
TGRH88_032240,-9970.004061,5217
TGRH88_001600,-9976.004064,5218
TGRH88_019740,-9986.004068,5219
TGRH88_070920,-9986.004068,5220
TGRH88_070250,-9994.004071,5221
TGRH88_017470,-10028.00408,5222
TGRH88_068030,-10030.00409,5223
TGRH88_014920,-10044.00409,5224
TGRH88_022620,-10048.00409,5225
TGRH88_001980,-10058.0041,5226
TGRH88_056200,-10060.0041,5227
TGRH88_044790,-10076.0041,5228
TGRH88_004220,-10096.00411,5229
TGRH88_032470,-10098.00411,5230
TGRH88_026480,-10104.00412,5231
TGRH88_020400,-10104.00412,5232
TGRH88_026510,-10124.00412,5233
TGRH88_035900,-10134.00413,5234
TGRH88_037690,-10144.00413,5235
TGRH88_008530,-10172.00414,5236
TGRH88_039040,-10188.00415,5237
TGRH88_069340,-10190.00415,5238
TGRH88_068700,-10196.00415,5239
TGRH88_039110,-10200.00415,5240
TGRH88_054310,-10206.00416,5241
TGRH88_064970,-10246.00417,5242
TGRH88_046370,-10246.00417,5243
TGRH88_062920,-10262.00418,5244
TGRH88_044150,-10280.00419,5245
TGRH88_054570,-10280.00419,5246
TGRH88_048310,-10314.0042,5247
TGRH88_028490,-10324.00421,5248
TGRH88_052360,-10332.00421,5249
TGRH88_053020,-10334.00421,5250
TGRH88_076190,-10346.00421,5251
TGRH88_044080,-10356.00422,5252
TGRH88_044270,-10358.00422,5253
TGRH88_001900,-10366.00422,5254
TGRH88_026850,-10388.00423,5255
TGRH88_059280,-10408.00424,5256
TGRH88_054830,-10410.00424,5257
TGRH88_070070,-10416.00424,5258
TGRH88_079790,-10416.00424,5259
TGRH88_060160,-10420.00424,5260
TGRH88_052100,-10432.00425,5261
TGRH88_034330,-10442.00425,5262
TGRH88_074070,-10460.00426,5263
TGRH88_081780,-10460.00426,5264
TGRH88_055030,-10468.00426,5265
TGRH88_078390,-10472.00427,5266
TGRH88_070220,-10474.00427,5267
TGRH88_075750,-10488.00427,5268
TGRH88_031540,-10492.00427,5269
TGRH88_028830,-10508.00428,5270
TGRH88_004780,-10514.00428,5271
TGRH88_067290,-10516.00428,5272
TGRH88_061730,-10518.00428,5273
TGRH88_076030,-10536.00429,5274
TGRH88_081290,-10554.0043,5275
TGRH88_001280,-10558.0043,5276
TGRH88_059760,-10560.0043,5277
TGRH88_013340,-10562.0043,5278
TGRH88_056460,-10566.0043,5279
TGRH88_056710,-10568.0043,5280
TGRH88_006900,-10570.00431,5281
TGRH88_008110,-10582.00431,5282
TGRH88_036690,-10588.00431,5283
TGRH88_078290,-10588.00431,5284
TGRH88_056790,-10594.00432,5285
TGRH88_070060,-10600.00432,5286
TGRH88_047180,-10606.00432,5287
TGRH88_080020,-10612.00432,5288
TGRH88_032730,-10618.00433,5289
TGRH88_029700,-10624.00433,5290
TGRH88_064110,-10632.00433,5291
TGRH88_084360,-10634.00433,5292
TGRH88_008580,-10656.00434,5293
TGRH88_054850,-10660.00434,5294
TGRH88_014580,-10676.00435,5295
TGRH88_019800,-10684.00435,5296
TGRH88_033550,-10692.00436,5297
TGRH88_031890,-10696.00436,5298
TGRH88_071490,-10698.00436,5299
TGRH88_038730,-10732.00437,5300
TGRH88_033460,-10756.00438,5301
TGRH88_049410,-10764.00438,5302
TGRH88_032850,-10770.00439,5303
TGRH88_002270,-10780.00439,5304
TGRH88_018440,-10782.00439,5305
TGRH88_011460,-10812.0044,5306
TGRH88_065390,-10838.00441,5307
TGRH88_068490,-10838.00441,5308
TGRH88_075510,-10842.00442,5309
TGRH88_002770,-10842.00442,5310
TGRH88_038850,-10852.00442,5311
TGRH88_061270,-10852.00442,5312
TGRH88_026110,-10852.00442,5313
TGRH88_010740,-10860.00442,5314
TGRH88_052640,-10874.00443,5315
TGRH88_052350,-10880.00443,5316
TGRH88_076360,-10882.00443,5317
TGRH88_036860,-10908.00444,5318
TGRH88_072950,-10910.00444,5319
TGRH88_064460,-10918.00445,5320
TGRH88_059480,-10920.00445,5321
TGRH88_007900,-10920.00445,5322
TGRH88_002400,-10942.00446,5323
TGRH88_040640,-10948.00446,5324
TGRH88_050580,-10956.00446,5325
TGRH88_049660,-10958.00446,5326
TGRH88_036150,-10964.00447,5327
TGRH88_018510,-10964.00447,5328
TGRH88_043250,-10966.00447,5329
TGRH88_057320,-10970.00447,5330
TGRH88_013700,-10978.00447,5331
TGRH88_036700,-10982.00447,5332
TGRH88_068230,-10986.00448,5333
TGRH88_041120,-10988.00448,5334
TGRH88_017060,-10990.00448,5335
TGRH88_020650,-11000.00448,5336
TGRH88_039680,-11018.00449,5337
TGRH88_054050,-11024.00449,5338
TGRH88_083140,-11052.0045,5339
TGRH88_058180,-11056.0045,5340
TGRH88_005680,-11072.00451,5341
TGRH88_008660,-11094.00452,5342
TGRH88_010930,-11098.00452,5343
TGRH88_016370,-11106.00452,5344
TGRH88_001790,-11130.00453,5345
TGRH88_023840,-11150.00454,5346
TGRH88_060830,-11170.00455,5347
TGRH88_066590,-11178.00455,5348
TGRH88_008400,-11188.00456,5349
TGRH88_075990,-11190.00456,5350
TGRH88_042250,-11196.00456,5351
TGRH88_020800,-11196.00456,5352
TGRH88_064720,-11202.00456,5353
TGRH88_061630,-11204.00456,5354
TGRH88_006070,-11208.00457,5355
TGRH88_073330,-11230.00457,5356
TGRH88_043740,-11242.00458,5357
TGRH88_060650,-11246.00458,5358
TGRH88_067560,-11250.00458,5359
TGRH88_011060,-11252.00458,5360
TGRH88_063710,-11254.00458,5361
TGRH88_072690,-11260.00459,5362
TGRH88_056050,-11270.00459,5363
TGRH88_024730,-11294.0046,5364
TGRH88_051640,-11326.00461,5365
TGRH88_081810,-11328.00461,5366
TGRH88_082040,-11328.00461,5367
TGRH88_061210,-11332.00462,5368
TGRH88_039340,-11336.00462,5369
TGRH88_058020,-11350.00462,5370
TGRH88_007880,-11388.00464,5371
TGRH88_080360,-11404.00465,5372
TGRH88_004980,-11410.00465,5373
TGRH88_073260,-11416.00465,5374
TGRH88_021910,-11420.00465,5375
TGRH88_056430,-11444.00466,5376
TGRH88_079270,-11448.00466,5377
TGRH88_071040,-11468.00467,5378
TGRH88_082670,-11472.00467,5379
TGRH88_034000,-11472.00467,5380
TGRH88_005670,-11490.00468,5381
TGRH88_043880,-11510.00469,5382
TGRH88_055440,-11520.00469,5383
TGRH88_047660,-11520.00469,5384
TGRH88_075600,-11532.0047,5385
TGRH88_055630,-11544.0047,5386
TGRH88_027110,-11544.0047,5387
TGRH88_028670,-11556.00471,5388
TGRH88_017410,-11556.00471,5389
TGRH88_053820,-11558.00471,5390
TGRH88_043550,-11560.00471,5391
TGRH88_075110,-11570.00471,5392
TGRH88_010630,-11570.00471,5393
TGRH88_085740,-11572.00471,5394
TGRH88_086390,-11580.00472,5395
TGRH88_068750,-11580.00472,5396
TGRH88_063490,-11580.00472,5397
TGRH88_051700,-11592.00472,5398
TGRH88_067270,-11604.00473,5399
TGRH88_037970,-11636.00474,5400
TGRH88_008300,-11642.00474,5401
TGRH88_008870,-11648.00474,5402
TGRH88_046520,-11648.00474,5403
TGRH88_048260,-11658.00475,5404
TGRH88_071330,-11658.00475,5405
TGRH88_005920,-11660.00475,5406
TGRH88_011250,-11662.00475,5407
TGRH88_078770,-11662.00475,5408
TGRH88_052420,-11662.00475,5409
TGRH88_079420,-11668.00475,5410
TGRH88_040490,-11672.00475,5411
TGRH88_059010,-11690.00476,5412
TGRH88_043820,-11692.00476,5413
TGRH88_001220,-11694.00476,5414
TGRH88_047720,-11704.00477,5415
TGRH88_075950,-11720.00477,5416
TGRH88_000930,-11732.00478,5417
TGRH88_017760,-11738.00478,5418
TGRH88_034030,-11752.00479,5419
TGRH88_015490,-11754.00479,5420
TGRH88_032020,-11756.00479,5421
TGRH88_011680,-11756.00479,5422
TGRH88_017210,-11758.00479,5423
TGRH88_000140,-11782.0048,5424
TGRH88_029830,-11784.0048,5425
TGRH88_017380,-11790.0048,5426
TGRH88_035230,-11802.00481,5427
TGRH88_004170,-11808.00481,5428
TGRH88_068520,-11844.00482,5429
TGRH88_068020,-11848.00483,5430
TGRH88_047420,-11852.00483,5431
TGRH88_008980,-11854.00483,5432
TGRH88_072620,-11876.00484,5433
TGRH88_040520,-11876.00484,5434
TGRH88_040020,-11878.00484,5435
TGRH88_073930,-11880.00484,5436
TGRH88_013670,-11888.00484,5437
TGRH88_063370,-11890.00484,5438
TGRH88_011450,-11898.00485,5439
TGRH88_067620,-11900.00485,5440
TGRH88_056350,-11902.00485,5441
TGRH88_064790,-11904.00485,5442
TGRH88_055850,-11904.00485,5443
TGRH88_036260,-11904.00485,5444
TGRH88_026550,-11904.00485,5445
TGRH88_047030,-11914.00485,5446
TGRH88_018050,-11928.00486,5447
TGRH88_074640,-11932.00486,5448
TGRH88_071400,-11938.00486,5449
TGRH88_025410,-11942.00486,5450
TGRH88_035650,-11950.00487,5451
TGRH88_065600,-11956.00487,5452
TGRH88_081640,-11974.00488,5453
TGRH88_062600,-11984.00488,5454
TGRH88_034660,-12004.00489,5455
TGRH88_029200,-12006.00489,5456
TGRH88_037870,-12032.0049,5457
TGRH88_073250,-12032.0049,5458
TGRH88_008480,-12034.0049,5459
TGRH88_036290,-12040.0049,5460
TGRH88_071910,-12050.00491,5461
TGRH88_052670,-12052.00491,5462
TGRH88_014730,-12072.00492,5463
TGRH88_012130,-12074.00492,5464
TGRH88_056670,-12080.00492,5465
TGRH88_061550,-12088.00492,5466
TGRH88_041500,-12098.00493,5467
TGRH88_003430,-12102.00493,5468
TGRH88_046120,-12132.00494,5469
TGRH88_030190,-12134.00494,5470
TGRH88_021620,-12140.00495,5471
TGRH88_065660,-12144.00495,5472
TGRH88_008200,-12152.00495,5473
TGRH88_027990,-12156.00495,5474
TGRH88_055790,-12160.00495,5475
TGRH88_056570,-12178.00496,5476
TGRH88_004540,-12180.00496,5477
TGRH88_067550,-12248.00499,5478
TGRH88_028820,-12248.00499,5479
TGRH88_067770,-12254.00499,5480
TGRH88_025920,-12254.00499,5481
TGRH88_074900,-12254.00499,5482
TGRH88_023600,-12260.00499,5483
TGRH88_000640,-12266.005,5484
TGRH88_010380,-12278.005,5485
TGRH88_076040,-12280.005,5486
TGRH88_001670,-12280.005,5487
TGRH88_024320,-12288.00501,5488
TGRH88_063780,-12294.00501,5489
TGRH88_017820,-12304.00501,5490
TGRH88_002000,-12322.00502,5491
TGRH88_010250,-12332.00502,5492
TGRH88_060360,-12332.00502,5493
TGRH88_024650,-12356.00503,5494
TGRH88_069550,-12374.00504,5495
TGRH88_079300,-12376.00504,5496
TGRH88_047010,-12384.00504,5497
TGRH88_080710,-12396.00505,5498
TGRH88_003380,-12404.00505,5499
TGRH88_044670,-12414.00506,5500
TGRH88_077110,-12418.00506,5501
TGRH88_018950,-12420.00506,5502
TGRH88_011670,-12450.00507,5503
TGRH88_055340,-12452.00507,5504
TGRH88_020880,-12456.00507,5505
TGRH88_020680,-12458.00507,5506
TGRH88_022120,-12458.00507,5507
TGRH88_031900,-12468.00508,5508
TGRH88_070200,-12468.00508,5509
TGRH88_053570,-12480.00508,5510
TGRH88_074770,-12508.0051,5511
TGRH88_034790,-12516.0051,5512
TGRH88_064210,-12520.0051,5513
TGRH88_050650,-12536.00511,5514
TGRH88_076850,-12536.00511,5515
TGRH88_069170,-12556.00511,5516
TGRH88_004550,-12566.00512,5517
TGRH88_026860,-12574.00512,5518
TGRH88_012190,-12584.00513,5519
TGRH88_019720,-12602.00513,5520
TGRH88_045010,-12602.00513,5521
TGRH88_008890,-12608.00514,5522
TGRH88_018920,-12610.00514,5523
TGRH88_034990,-12616.00514,5524
TGRH88_017310,-12628.00514,5525
TGRH88_054820,-12628.00514,5526
TGRH88_080620,-12652.00515,5527
TGRH88_075010,-12662.00516,5528
TGRH88_028550,-12664.00516,5529
TGRH88_053180,-12672.00516,5530
TGRH88_050530,-12702.00517,5531
TGRH88_001260,-12706.00518,5532
TGRH88_068180,-12708.00518,5533
TGRH88_037240,-12710.00518,5534
TGRH88_046250,-12710.00518,5535
TGRH88_033590,-12718.00518,5536
TGRH88_000840,-12726.00518,5537
TGRH88_055650,-12734.00519,5538
TGRH88_011030,-12744.00519,5539
TGRH88_074400,-12754.0052,5540
TGRH88_006010,-12758.0052,5541
TGRH88_026770,-12758.0052,5542
