Protein,MC4_Rank,MCT_Rank,MC4_Score,MCT_Score
TGRH88_022290,4158,3963,0.489688191,0.51362632
TGRH88_066250,4159,4041,0.489565431,0.504051068
TGRH88_027900,4160,3970,0.489442671,0.512767002
TGRH88_045060,4161,3841,0.489319912,0.528602995
TGRH88_039060,4162,4518,0.489197152,0.445494721
TGRH88_004060,4163,4510,0.489074392,0.446476798
TGRH88_064320,4164,4581,0.488951633,0.437760864
TGRH88_022270,4165,3583,0.488828873,0.560274982
TGRH88_001830,4166,4698,0.488706113,0.423397987
TGRH88_038400,4167,4529,0.488583354,0.444144365
TGRH88_054510,4168,4010,0.488460594,0.507856617
TGRH88_013860,4169,4366,0.488337835,0.464154186
TGRH88_074550,4170,4353,0.488215075,0.465750061
TGRH88_037660,4171,4079,0.488092315,0.499386202
TGRH88_005220,4172,4049,0.487969556,0.503068991
TGRH88_076080,4173,4323,0.487846796,0.46943285
TGRH88_073060,4174,3637,0.487724036,0.553645961
TGRH88_054710,4175,4372,0.487601277,0.463417628
TGRH88_043950,4176,4227,0.487478517,0.481217776
TGRH88_009030,4177,3947,0.487355757,0.515590474
TGRH88_005890,4178,4447,0.487232998,0.454210656
TGRH88_068750,4179,4652,0.487110238,0.42904493
TGRH88_035530,4180,4409,0.486987479,0.458875522
TGRH88_069190,4181,3795,0.486864719,0.534249939
TGRH88_066030,4182,4117,0.486741959,0.494721336
TGRH88_082910,4183,4189,0.4866192,0.485882642
TGRH88_075970,4184,4302,0.48649644,0.472010803
TGRH88_027270,4185,3997,0.48637368,0.509452492
TGRH88_076430,4186,3580,0.486250921,0.56064326
TGRH88_062600,4187,4670,0.486128161,0.426835257
TGRH88_047690,4188,4423,0.486005401,0.457156887
TGRH88_006150,4189,4773,0.485882642,0.414191014
TGRH88_030350,4190,4128,0.485759882,0.49337098
TGRH88_060670,4191,4543,0.485637123,0.44242573
TGRH88_046950,4192,3955,0.485514363,0.514608397
TGRH88_039950,4193,4292,0.485391603,0.473238399
TGRH88_067360,4194,4569,0.485268844,0.43923398
TGRH88_005560,4195,4058,0.485146084,0.501964154
TGRH88_008060,4196,4392,0.485023324,0.460962436
TGRH88_058060,4197,4037,0.484900565,0.504542107
TGRH88_026830,4198,3928,0.484777805,0.517922907
TGRH88_001410,4199,4810,0.484655045,0.409648907
TGRH88_011320,4200,4548,0.484532286,0.441811932
TGRH88_001540,4201,4282,0.484409526,0.474465996
TGRH88_058660,4202,3886,0.484286767,0.523078812
TGRH88_015700,4203,4556,0.484164007,0.440829855
TGRH88_077950,4204,4522,0.484041247,0.445003683
TGRH88_065620,4205,3798,0.483918488,0.53388166
TGRH88_077700,4206,4263,0.483795728,0.476798429
TGRH88_077090,4207,4115,0.483672968,0.494966855
TGRH88_072460,4208,4149,0.483550209,0.490793027
TGRH88_076940,4209,4283,0.483427449,0.474343236
TGRH88_039910,4210,4005,0.483304689,0.508470415
TGRH88_082840,4211,3614,0.48318193,0.556469433
TGRH88_000420,4212,3979,0.48305917,0.511662165
TGRH88_058520,4213,4511,0.482936411,0.446354039
TGRH88_026380,4214,4144,0.482813651,0.491406825
TGRH88_073400,4215,3743,0.482690891,0.54063344
TGRH88_022810,4216,4107,0.482568132,0.495948932
TGRH88_000140,4217,4686,0.482445372,0.424871102
TGRH88_071800,4218,3483,0.482322612,0.572550945
TGRH88_011440,4219,4098,0.482199853,0.497053769
TGRH88_076720,4220,4255,0.482077093,0.477780506
TGRH88_029590,4221,4448,0.481954333,0.454087896
TGRH88_039270,4222,4352,0.481831574,0.465872821
TGRH88_047540,4223,4082,0.481708814,0.499017923
TGRH88_075690,4224,3988,0.481586055,0.510557329
TGRH88_055440,4225,4684,0.481463295,0.425116622
TGRH88_018510,4226,4666,0.481340535,0.427326295
TGRH88_063880,4227,4000,0.481217776,0.509084213
TGRH88_055790,4228,4718,0.481095016,0.420942794
TGRH88_074840,4229,4514,0.480972256,0.44598576
TGRH88_039000,4230,4036,0.480849497,0.504664866
TGRH88_040930,4231,4285,0.480726737,0.474097717
TGRH88_052750,4232,4338,0.480603977,0.467591456
TGRH88_063660,4233,4381,0.480481218,0.462312792
TGRH88_081230,4234,4151,0.480358458,0.490547508
TGRH88_052650,4235,4484,0.480235699,0.449668549
TGRH88_035890,4236,4555,0.480112939,0.440952615
TGRH88_049950,4237,3730,0.479990179,0.542229315
TGRH88_076260,4238,3751,0.47986742,0.539651363
TGRH88_041250,4239,4322,0.47974466,0.46955561
TGRH88_046000,4240,4182,0.4796219,0.486741959
TGRH88_026680,4241,4261,0.479499141,0.477043948
TGRH88_041450,4242,3878,0.479376381,0.524060889
TGRH88_086000,4243,4526,0.479253621,0.444512644
TGRH88_017930,4244,4789,0.479130862,0.41222686
TGRH88_054530,4245,4301,0.479008102,0.472133562
TGRH88_013360,4246,4102,0.478885342,0.49656273
TGRH88_022620,4247,4629,0.478762583,0.431868402
TGRH88_082550,4248,4388,0.478639823,0.461453474
TGRH88_031750,4249,4214,0.478517064,0.482813651
TGRH88_049450,4250,3909,0.478394304,0.52025534
TGRH88_072820,4251,3842,0.478271544,0.528480236
TGRH88_078210,4252,4016,0.478148785,0.507120059
TGRH88_059490,4253,3787,0.478026025,0.535232016
TGRH88_050450,4254,4093,0.477903265,0.497667567
TGRH88_050580,4255,4679,0.477780506,0.42573042
TGRH88_035410,4256,4069,0.477657746,0.500613798
TGRH88_000890,4257,4613,0.477534986,0.433832556
TGRH88_057050,4258,4042,0.477412227,0.503928308
TGRH88_008660,4259,4689,0.477289467,0.424502823
TGRH88_029650,4260,4408,0.477166708,0.458998281
TGRH88_044270,4261,4660,0.477043948,0.428062853
TGRH88_079010,4262,4354,0.476921188,0.465627302
TGRH88_062120,4263,4339,0.476798429,0.467468696
TGRH88_070470,4264,4245,0.476675669,0.479008102
TGRH88_060360,4265,4742,0.476552909,0.417996563
TGRH88_062970,4266,3824,0.47643015,0.530689909
TGRH88_058260,4267,4589,0.47630739,0.436778787
TGRH88_064990,4268,3996,0.47618463,0.509575252
TGRH88_043190,4269,3965,0.476061871,0.5133808
TGRH88_004460,4270,4616,0.475939111,0.433464277
TGRH88_036900,4271,4310,0.475816352,0.471028726
TGRH88_050880,4272,4024,0.475693592,0.506137982
TGRH88_062390,4273,4265,0.475570832,0.476552909
TGRH88_077150,4274,4309,0.475448073,0.471151485
TGRH88_077240,4275,4089,0.475325313,0.498158605
TGRH88_013260,4276,4820,0.475202553,0.408421311
TGRH88_069850,4277,4485,0.475079794,0.449545789
TGRH88_034050,4278,4127,0.474957034,0.493493739
TGRH88_048750,4279,4345,0.474834274,0.466732138
TGRH88_070880,4280,4162,0.474711515,0.489197152
TGRH88_023170,4281,4164,0.474588755,0.488951633
TGRH88_045750,4282,4781,0.474465996,0.413208937
TGRH88_014820,4283,4048,0.474343236,0.503191751
TGRH88_026110,4284,4696,0.474220476,0.423643506
TGRH88_058580,4285,3785,0.474097717,0.535477535
TGRH88_035860,4286,4573,0.473974957,0.438742941
TGRH88_082030,4287,4560,0.473852197,0.440338817
TGRH88_012160,4288,4012,0.473729438,0.507611097
TGRH88_018390,4289,4213,0.473606678,0.482936411
TGRH88_004770,4290,4908,0.473483918,0.397618463
TGRH88_033870,4291,4591,0.473361159,0.436533268
TGRH88_025540,4292,4237,0.473238399,0.479990179
TGRH88_028700,4293,3753,0.47311564,0.539405843
TGRH88_049790,4294,4455,0.47299288,0.453228578
TGRH88_065230,4295,4403,0.47287012,0.45961208
TGRH88_004170,4296,4741,0.472747361,0.418119322
TGRH88_071810,4297,3778,0.472624601,0.536336852
TGRH88_069940,4298,4020,0.472501841,0.50662902
TGRH88_023960,4299,4850,0.472379082,0.404738522
TGRH88_052880,4300,4818,0.472256322,0.40866683
TGRH88_032740,4301,4619,0.472133562,0.433095998
TGRH88_062500,4302,3790,0.472010803,0.534863737
TGRH88_053470,4303,4032,0.471888043,0.505155905
TGRH88_015620,4304,4505,0.471765284,0.447090597
TGRH88_006990,4305,4664,0.471642524,0.427571814
TGRH88_046160,4306,4180,0.471519764,0.486987479
TGRH88_020220,4307,4889,0.471397005,0.399950896
TGRH88_076640,4308,4110,0.471274245,0.495580653
TGRH88_080210,4309,4473,0.471151485,0.451018905
TGRH88_029510,4310,4534,0.471028726,0.443530567
TGRH88_061040,4311,3686,0.470905966,0.547630739
TGRH88_011270,4312,4389,0.470783206,0.461330714
TGRH88_035760,4313,4617,0.470660447,0.433341517
TGRH88_010150,4314,4191,0.470537687,0.485637123
TGRH88_023430,4315,4393,0.470414928,0.460839676
TGRH88_002730,4316,4856,0.470292168,0.404001964
TGRH88_044380,4317,4387,0.470169408,0.461576234
TGRH88_059950,4318,4224,0.470046649,0.481586055
TGRH88_023030,4319,3902,0.469923889,0.521114658
TGRH88_018640,4320,4295,0.469801129,0.47287012
TGRH88_012100,4321,4674,0.46967837,0.426344218
TGRH88_067070,4322,4233,0.46955561,0.480481218
TGRH88_068390,4323,3993,0.46943285,0.509943531
TGRH88_056270,4324,4432,0.469310091,0.45605205
TGRH88_057060,4325,4236,0.469187331,0.480112939
TGRH88_046370,4326,4697,0.469064572,0.423520746
TGRH88_070430,4327,4239,0.468941812,0.47974466
TGRH88_051700,4328,4754,0.468819052,0.416523447
TGRH88_071500,4329,4219,0.468696293,0.482199853
TGRH88_033510,4330,4097,0.468573533,0.497176528
TGRH88_010840,4331,4659,0.468450773,0.428185613
TGRH88_050430,4332,3952,0.468328014,0.514976676
TGRH88_047900,4333,4397,0.468205254,0.460348637
TGRH88_010320,4334,4902,0.468082494,0.398355021
TGRH88_044570,4335,4575,0.467959735,0.438497422
TGRH88_003250,4336,4501,0.467836975,0.447581635
TGRH88_031610,4337,4804,0.467714216,0.410385465
TGRH88_039750,4338,3864,0.467591456,0.525779524
TGRH88_062360,4339,3622,0.467468696,0.555487356
TGRH88_057650,4340,4242,0.467345937,0.479376381
TGRH88_029700,4341,4728,0.467223177,0.419715198
TGRH88_063360,4342,3912,0.467100417,0.519887061
TGRH88_085870,4343,4653,0.466977658,0.42892217
TGRH88_071100,4344,4167,0.466854898,0.488583354
TGRH88_078910,4345,4148,0.466732138,0.490915787
TGRH88_062400,4346,4095,0.466609379,0.497422048
TGRH88_082200,4347,4270,0.466486619,0.475939111
TGRH88_022210,4348,4218,0.46636386,0.482322612
TGRH88_006080,4349,3766,0.4662411,0.537809968
TGRH88_003380,4350,4796,0.46611834,0.411367542
TGRH88_061730,4351,4726,0.465995581,0.419960717
TGRH88_052530,4352,4361,0.465872821,0.464767984
TGRH88_023850,4353,4691,0.465750061,0.424257304
TGRH88_062230,4354,3763,0.465627302,0.538178247
TGRH88_052320,4355,4146,0.465504542,0.491161306
TGRH88_037710,4356,4234,0.465381782,0.480358458
TGRH88_034040,4357,3749,0.465259023,0.539896882
TGRH88_060010,4358,3826,0.465136263,0.53044439
TGRH88_026640,4359,4618,0.465013504,0.433218758
TGRH88_034390,4360,4143,0.464890744,0.491529585
TGRH88_031200,4361,4140,0.464767984,0.491897864
TGRH88_040690,4362,4235,0.464645225,0.480235699
TGRH88_010260,4363,4953,0.464522465,0.392094279
TGRH88_069970,4364,3827,0.464399705,0.53032163
TGRH88_008410,4365,4072,0.464276946,0.500245519
TGRH88_010040,4366,4844,0.464154186,0.40547508
TGRH88_051300,4367,4109,0.464031426,0.495703413
TGRH88_076580,4368,3811,0.463908667,0.532285784
TGRH88_072170,4369,3692,0.463785907,0.546894181
TGRH88_019740,4370,4721,0.463663148,0.420574515
TGRH88_055190,4371,4597,0.463540388,0.43579671
TGRH88_028680,4372,3966,0.463417628,0.513258041
TGRH88_050240,4373,4112,0.463294869,0.495335134
TGRH88_016750,4374,4232,0.463172109,0.480603977
TGRH88_049910,4375,4462,0.463049349,0.452369261
TGRH88_049540,4376,4286,0.46292659,0.473974957
TGRH88_063480,4377,3858,0.46280383,0.526516082
TGRH88_044790,4378,4727,0.46268107,0.419837957
TGRH88_037330,4379,4940,0.462558311,0.393690155
TGRH88_008280,4380,4570,0.462435551,0.43911122
TGRH88_014470,4381,3876,0.462312792,0.524306408
TGRH88_067620,4382,4795,0.462190032,0.411490302
TGRH88_055030,4383,4745,0.462067272,0.417628284
TGRH88_005380,4384,4870,0.461944513,0.402283329
TGRH88_008230,4385,4508,0.461821753,0.446722318
TGRH88_047870,4386,4349,0.461698993,0.4662411
TGRH88_077050,4387,4551,0.461576234,0.441443653
TGRH88_024610,4388,4554,0.461453474,0.441075374
TGRH88_044180,4389,4476,0.461330714,0.450650626
TGRH88_011500,4390,4976,0.461207955,0.389270808
TGRH88_022080,4391,4066,0.461085195,0.500982077
TGRH88_033370,4392,4667,0.460962436,0.427203535
TGRH88_010720,4393,5004,0.460839676,0.385833538
TGRH88_064350,4394,4121,0.460716916,0.494230297
TGRH88_082190,4395,4523,0.460594157,0.444880923
TGRH88_052850,4396,4487,0.460471397,0.44930027
TGRH88_039760,4397,4663,0.460348637,0.427694574
TGRH88_033900,4398,4306,0.460225878,0.471519764
TGRH88_042080,4399,3856,0.460103118,0.526761601
TGRH88_032030,4400,4426,0.459980358,0.456788608
TGRH88_029880,4401,3931,0.459857599,0.517554628
TGRH88_056160,4402,4610,0.459734839,0.434200835
TGRH88_064100,4403,4279,0.45961208,0.474834274
TGRH88_069670,4404,4075,0.45948932,0.49987724
TGRH88_074620,4405,4085,0.45936656,0.498649644
TGRH88_072810,4406,4299,0.459243801,0.472379082
TGRH88_003790,4407,4017,0.459121041,0.506997299
TGRH88_022570,4408,4695,0.458998281,0.423766266
TGRH88_013850,4409,4982,0.458875522,0.38853425
TGRH88_039210,4410,4928,0.458752762,0.39516327
TGRH88_042860,4411,4172,0.458630002,0.487969556
TGRH88_028660,4412,5005,0.458507243,0.385710778
TGRH88_062680,4413,4165,0.458384483,0.488828873
TGRH88_038730,4414,4784,0.458261724,0.412840658
TGRH88_023500,4415,4331,0.458138964,0.468450773
TGRH88_006810,4416,4579,0.458016204,0.438006384
TGRH88_026510,4417,4757,0.457893445,0.416155168
TGRH88_072970,4418,3769,0.457770685,0.537441689
TGRH88_004070,4419,4994,0.457647925,0.387061134
TGRH88_016590,4420,4084,0.457525166,0.498772404
TGRH88_020460,4421,4185,0.457402406,0.48637368
TGRH88_053790,4422,4962,0.457279646,0.390989443
TGRH88_071910,4423,4830,0.457156887,0.407193715
TGRH88_007330,4424,4638,0.457034127,0.430763565
TGRH88_039190,4425,4118,0.456911368,0.494598576
TGRH88_056020,4426,4394,0.456788608,0.460716916
TGRH88_026880,4427,5014,0.456665848,0.384605942
TGRH88_056330,4428,4216,0.456543089,0.482568132
TGRH88_016230,4429,5043,0.456420329,0.381045912
TGRH88_028530,4430,4911,0.456297569,0.397250184
TGRH88_021140,4431,5042,0.45617481,0.381168672
TGRH88_039040,4432,4769,0.45605205,0.414682053
TGRH88_049730,4433,4899,0.45592929,0.3987233
TGRH88_065660,4434,4853,0.455806531,0.404370243
TGRH88_068530,4435,3921,0.455683771,0.518782224
TGRH88_008460,4436,4521,0.455561012,0.445126442
TGRH88_046140,4437,4379,0.455438252,0.462558311
TGRH88_053980,4438,4580,0.455315492,0.437883624
TGRH88_039170,4439,3910,0.455192733,0.52013258
TGRH88_063010,4440,4340,0.455069973,0.467345937
TGRH88_058330,4441,3799,0.454947213,0.5337589
TGRH88_062790,4442,4025,0.454824454,0.506015222
TGRH88_032560,4443,4537,0.454701694,0.443162288
TGRH88_034210,4444,4970,0.454578934,0.390007366
TGRH88_021770,4445,3881,0.454456175,0.52369261
TGRH88_028600,4446,5002,0.454333415,0.386079057
TGRH88_040370,4447,4549,0.454210656,0.441689173
TGRH88_055050,4448,4129,0.454087896,0.49324822
TGRH88_063290,4449,4578,0.453965136,0.438129143
TGRH88_040030,4450,4223,0.453842377,0.481708814
TGRH88_008650,4451,4735,0.453719617,0.41885588
TGRH88_049050,4452,4071,0.453596857,0.500368279
TGRH88_019040,4453,3920,0.453474098,0.518904984
TGRH88_027110,4454,4832,0.453351338,0.406948195
TGRH88_006020,4455,4647,0.453228578,0.429658728
TGRH88_052070,4456,3984,0.453105819,0.511048367
TGRH88_079650,4457,3642,0.452983059,0.553032163
TGRH88_039230,4458,4922,0.4528603,0.395899828
TGRH88_058490,4459,4247,0.45273754,0.478762583
TGRH88_064720,4460,4814,0.45261478,0.409157869
TGRH88_045970,4461,3936,0.452492021,0.51694083
TGRH88_069830,4462,4934,0.452369261,0.394426712
TGRH88_009340,4463,4931,0.452246501,0.394794991
TGRH88_014340,4464,4120,0.452123742,0.494353057
TGRH88_017140,4465,4474,0.452000982,0.450896145
TGRH88_056430,4466,4837,0.451878222,0.406334397
TGRH88_027740,4467,5064,0.451755463,0.37846796
TGRH88_049070,4468,4459,0.451632703,0.45273754
TGRH88_075740,4469,4305,0.451509944,0.471642524
TGRH88_008670,4470,4979,0.451387184,0.388902529
TGRH88_037530,4471,4424,0.451264424,0.457034127
TGRH88_039990,4472,4288,0.451141665,0.473729438
TGRH88_064460,4473,4805,0.451018905,0.410262706
TGRH88_008870,4474,4846,0.450896145,0.405229561
TGRH88_044840,4475,4608,0.450773386,0.434446354
TGRH88_067350,4476,4599,0.450650626,0.435551191
TGRH88_065040,4477,4367,0.450527866,0.464031426
TGRH88_054890,4478,4300,0.450405107,0.472256322
TGRH88_024310,4479,5052,0.450282347,0.379941075
TGRH88_061440,4480,4601,0.450159588,0.435305671
TGRH88_010350,4481,4363,0.450036828,0.464522465
TGRH88_039680,4482,4829,0.449914068,0.407316474
TGRH88_059900,4483,3918,0.449791309,0.519150503
TGRH88_005350,4484,4399,0.449668549,0.460103118
TGRH88_016330,4485,4260,0.449545789,0.477166708
TGRH88_083080,4486,5069,0.44942303,0.377854162
TGRH88_068230,4487,4831,0.44930027,0.407070955
TGRH88_068350,4488,4123,0.44917751,0.493984778
TGRH88_019620,4489,4206,0.449054751,0.483795728
TGRH88_067770,4490,4897,0.448931991,0.398968819
TGRH88_045550,4491,5003,0.448809232,0.385956298
TGRH88_017840,4492,4533,0.448686472,0.443653327
TGRH88_046820,4493,4461,0.448563712,0.452492021
TGRH88_042910,4494,4642,0.448440953,0.430272526
TGRH88_057190,4495,4314,0.448318193,0.470537687
TGRH88_069350,4496,4202,0.448195433,0.484286767
TGRH88_012650,4497,4752,0.448072674,0.416768966
TGRH88_014930,4498,5100,0.447949914,0.374048613
TGRH88_077160,4499,4135,0.447827154,0.492511662
TGRH88_035660,4500,4412,0.447704395,0.458507243
TGRH88_037730,4501,4762,0.447581635,0.41554137
TGRH88_002420,4502,4635,0.447458876,0.431131844
TGRH88_034570,4503,4404,0.447336116,0.45948932
TGRH88_051830,4504,3898,0.447213356,0.521605696
TGRH88_045850,4505,3968,0.447090597,0.513012521
TGRH88_010330,4506,4648,0.446967837,0.429535969
TGRH88_036700,4507,4845,0.446845077,0.40535232
TGRH88_038840,4508,4504,0.446722318,0.447213356
TGRH88_052640,4509,4843,0.446599558,0.405597839
TGRH88_001500,4510,4605,0.446476798,0.434814633
TGRH88_060430,4511,4154,0.446354039,0.490179229
TGRH88_045420,4512,4196,0.446231279,0.485023324
TGRH88_009010,4513,4559,0.44610852,0.440461576
TGRH88_080470,4514,4729,0.44598576,0.419592438
TGRH88_026980,4515,4975,0.445863,0.389393567
TGRH88_051480,4516,4969,0.445740241,0.390130125
TGRH88_025890,4517,4765,0.445617481,0.415173091
TGRH88_078770,4518,4888,0.445494721,0.400073656
TGRH88_036260,4519,4898,0.445371962,0.398846059
TGRH88_058910,4520,4673,0.445249202,0.426466978
TGRH88_048610,4521,4152,0.445126442,0.490424748
TGRH88_004130,4522,4520,0.445003683,0.445249202
TGRH88_059580,4523,4715,0.444880923,0.421311073
TGRH88_070280,4524,4603,0.444758164,0.435060152
TGRH88_029020,4525,5153,0.444635404,0.367542352
TGRH88_046040,4526,3974,0.444512644,0.512275964
TGRH88_040460,4527,4390,0.444389885,0.461207955
TGRH88_072960,4528,3862,0.444267125,0.526025043
TGRH88_034920,4529,4374,0.444144365,0.463172109
TGRH88_038480,4530,4988,0.444021606,0.387797692
TGRH88_071310,4531,5035,0.443898846,0.382027989
TGRH88_050990,4532,4495,0.443776086,0.448318193
TGRH88_072640,4533,4567,0.443653327,0.439479499
TGRH88_069230,4534,4269,0.443530567,0.476061871
TGRH88_017770,4535,5067,0.443407808,0.378099681
TGRH88_053220,4536,4057,0.443285048,0.502086914
TGRH88_073310,4537,4499,0.443162288,0.447827154
TGRH88_085790,4538,4974,0.443039529,0.389516327
TGRH88_051020,4539,4808,0.442916769,0.409894427
TGRH88_015980,4540,4654,0.442794009,0.428799411
TGRH88_040830,4541,4055,0.44267125,0.502332433
TGRH88_070940,4542,4333,0.44254849,0.468205254
TGRH88_058350,4543,4539,0.44242573,0.442916769
TGRH88_085740,4544,4894,0.442302971,0.399337098
TGRH88_026770,4545,4960,0.442180211,0.391234962
TGRH88_003120,4546,5187,0.442057452,0.363368524
TGRH88_003780,4547,4806,0.441934692,0.410139946
TGRH88_063020,4548,4775,0.441811932,0.413945495
TGRH88_033460,4549,4867,0.441689173,0.402651608
TGRH88_070440,4550,4365,0.441566413,0.464276946
TGRH88_060920,4551,5045,0.441443653,0.380800393
TGRH88_060390,4552,4995,0.441320894,0.386938375
TGRH88_052710,4553,4177,0.441198134,0.487355757
TGRH88_062990,4554,4577,0.441075374,0.438251903
TGRH88_031040,4555,4491,0.440952615,0.448809232
TGRH88_053950,4556,5114,0.440829855,0.372329978
TGRH88_056570,4557,4946,0.440707096,0.392953597
TGRH88_035270,4558,4316,0.440584336,0.470292168
TGRH88_038930,4559,4973,0.440461576,0.389639087
TGRH88_008200,4560,4947,0.440338817,0.392830837
TGRH88_017980,4561,4794,0.440216057,0.411613062
TGRH88_074520,4562,4627,0.440093297,0.432113921
TGRH88_059250,4563,4450,0.439970538,0.453842377
TGRH88_022980,4564,5154,0.439847778,0.367419592
TGRH88_074080,4565,4090,0.439725018,0.498035846
TGRH88_019480,4566,4277,0.439602259,0.475079794
TGRH88_016610,4567,5029,0.439479499,0.382764547
TGRH88_018150,4568,5117,0.43935674,0.371961699
TGRH88_013460,4569,4131,0.43923398,0.493002701
TGRH88_072930,4570,4542,0.43911122,0.44254849
TGRH88_053580,4571,4464,0.438988461,0.452123742
TGRH88_079270,4572,4909,0.438865701,0.397495703
TGRH88_064370,4573,4176,0.438742941,0.487478517
TGRH88_049210,4574,3939,0.438620182,0.516572551
TGRH88_063100,4575,4386,0.438497422,0.461698993
TGRH88_057250,4576,4708,0.438374662,0.42217039
TGRH88_026050,4577,4243,0.438251903,0.479253621
TGRH88_068150,4578,4623,0.438129143,0.432604959
TGRH88_048330,4579,4371,0.438006384,0.463540388
TGRH88_062650,4580,4303,0.437883624,0.471888043
TGRH88_028760,4581,4598,0.437760864,0.43567395
TGRH88_071490,4582,4890,0.437638105,0.399828137
TGRH88_039930,4583,4801,0.437515345,0.410753744
