Conf_B,Tz_RNA,Linear_B,Net_C,T-cell Score,Exposed,GRAVY,Protein
7097.0,2934.0,5404.5,6340.0,1944.5,6235.5,6835.5,TGRH88_040640
7097.0,7689.5,5404.5,5054.5,1910.5,3775.0,804.0,TGRH88_040650
7097.0,747.5,1715.0,5237.5,1660.0,6235.5,7487.0,TGRH88_040660
7097.0,980.0,5404.5,1194.5,520.0,6235.5,4773.0,TGRH88_040670
5079.5,5984.5,5404.5,1769.5,2742.0,2932.0,2797.0,TGRH88_040680
4277.0,1533.0,5404.5,4242.5,7414.0,6235.5,7266.5,TGRH88_040690
4034.0,736.5,2032.5,4915.0,6043.5,2008.0,1347.0,TGRH88_040700
5567.5,1835.5,2392.0,4598.5,3902.5,4232.0,5691.0,TGRH88_040710
3908.5,150.0,1073.5,6277.5,6141.0,1215.0,7199.0,TGRH88_040720
809.5,2104.0,5404.5,7847.5,430.0,6235.5,3976.0,TGRH88_040730
2023.0,2727.0,1916.0,6443.5,2491.5,6235.5,4529.0,TGRH88_040740
3413.0,980.0,1088.0,5683.0,5021.0,678.0,1473.0,TGRH88_040750
771.5,4647.0,5404.5,1968.0,4246.0,6235.5,7489.0,TGRH88_040760
3879.0,3315.0,1527.0,5683.0,3333.0,3498.5,4618.5,TGRH88_040770
5095.5,1073.0,5404.5,5505.0,5395.5,1763.5,5120.5,TGRH88_040780
909.5,1079.5,5404.5,7592.0,1784.5,2332.5,2297.0,TGRH88_040790
7097.0,3273.5,5404.5,302.0,2480.5,3207.0,3635.5,TGRH88_040800
4186.0,272.5,5404.5,6320.5,4536.0,678.0,128.0,TGRH88_040810
5572.5,2664.5,5404.5,5945.5,4511.5,6235.5,461.5,TGRH88_040820
4383.0,3364.0,1646.5,5639.0,2643.0,6235.5,1778.5,TGRH88_040830
7097.0,4709.5,5404.5,348.5,324.0,3080.0,2121.5,TGRH88_040840
7097.0,1175.5,5404.5,587.5,2884.0,6235.5,6707.5,TGRH88_040850
2009.0,7077.0,5404.5,8096.5,3961.0,191.5,4990.0,TGRH88_040860
3736.5,1810.5,5404.5,2196.5,4536.0,1763.5,4330.0,TGRH88_040870
5408.5,7689.5,5404.5,3455.5,6590.0,6235.5,1310.0,TGRH88_040880
37.0,5382.0,755.0,2419.0,1286.5,3619.5,4663.5,TGRH88_040890
7097.0,2592.0,719.0,5856.5,2164.5,2909.0,4765.0,TGRH88_040900
3490.5,320.0,1829.0,5355.5,4878.5,678.0,4852.5,TGRH88_040910
1890.0,2131.0,5404.5,4816.5,1987.5,6235.5,1162.5,TGRH88_040920
4660.0,2902.0,5404.5,6768.0,6130.5,3775.0,2238.0,TGRH88_040930
7097.0,6705.5,5404.5,3408.5,575.5,2465.0,881.5,TGRH88_040940
4264.5,7689.5,5404.5,1685.0,7327.5,191.5,6453.0,TGRH88_040950
7097.0,7689.5,5404.5,4040.0,7549.0,6235.5,8088.0,TGRH88_040960
7097.0,1055.0,5404.5,2375.5,719.0,3989.5,6663.0,TGRH88_040970
5131.0,1185.0,5404.5,6834.0,2189.0,678.0,123.0,TGRH88_040980
5646.0,127.0,5404.5,7563.0,7541.0,2917.5,2448.0,TGRH88_040990
4343.5,7077.0,5404.5,5621.0,6707.5,6235.5,4073.5,TGRH88_041000
7097.0,2443.0,2321.0,647.5,72.0,2225.0,3671.0,TGRH88_041010
5761.5,1336.5,2321.0,1860.0,8047.0,6235.5,7872.0,TGRH88_041020
3202.0,537.5,5404.5,4111.0,4574.5,6235.5,7556.0,TGRH88_041030
5492.0,6842.5,5404.5,7298.0,3143.0,678.0,10.0,TGRH88_041040
4496.5,350.0,834.5,7643.5,4453.5,1447.5,3934.5,TGRH88_041050
3102.5,6589.0,5404.5,3223.5,6296.0,6235.5,2260.0,TGRH88_041060
3420.5,544.5,2321.0,7223.5,7793.0,2313.0,4158.5,TGRH88_041070
7097.0,2560.5,314.0,854.0,189.5,1590.5,2090.5,TGRH88_041080
7097.0,2664.5,2631.0,3688.0,800.0,6235.5,6464.0,TGRH88_041090
3120.5,3685.0,2392.0,2694.0,6796.5,6235.5,7884.0,TGRH88_041100
3360.5,3364.0,5404.5,3223.5,6296.0,6235.5,4301.0,TGRH88_041110
2945.5,4900.5,5404.5,2506.0,4511.5,6235.5,6207.5,TGRH88_041120
2015.5,4973.0,5404.5,1228.0,7170.5,3207.0,7100.5,TGRH88_041130
257.0,4973.0,182.0,1992.5,3830.5,6235.5,5306.0,TGRH88_041140
7097.0,7689.5,5404.5,1034.0,8047.0,6235.5,7844.0,TGRH88_041150
7097.0,7689.5,5404.5,1760.5,5175.0,1026.0,5721.5,TGRH88_041160
7097.0,1622.5,5404.5,3699.5,2444.5,3989.5,5492.0,TGRH88_041170
2244.0,345.5,5404.5,3817.5,1636.0,6235.5,3910.5,TGRH88_041180
7097.0,7689.5,1818.0,3353.0,3182.5,678.0,2559.5,TGRH88_041190
2736.0,786.5,5404.5,4978.0,4976.5,1371.0,2739.5,TGRH88_041200
2417.0,2865.0,5404.5,4175.0,2366.5,6235.5,5566.5,TGRH88_041210
4064.0,7689.5,5404.5,5874.0,4956.5,6235.5,2619.5,TGRH88_041220
5059.0,2694.0,421.0,7890.5,6796.5,6235.5,705.5,TGRH88_041230
3225.0,724.0,2155.5,7323.5,4710.5,3713.5,3549.5,TGRH88_041240
7097.0,1336.5,5404.5,1274.5,2559.0,6235.5,6117.0,TGRH88_041250
4628.5,427.0,5404.5,5237.5,5513.0,1634.0,1043.0,TGRH88_041260
2378.0,575.5,5404.5,6491.0,4307.0,3775.0,5208.5,TGRH88_041270
7097.0,7689.5,415.5,4452.0,7170.5,3365.0,6075.5,TGRH88_041280
4742.0,5820.0,5404.5,5479.0,4808.0,3989.5,3124.0,TGRH88_041290
2769.5,3064.0,5404.5,1539.0,4658.0,6235.5,7323.0,TGRH88_041300
7097.0,5443.5,5404.5,5106.5,6328.0,678.0,3779.5,TGRH88_041310
7097.0,7689.5,5404.5,1925.5,4463.0,678.0,668.5,TGRH88_041320
2250.5,5702.0,5404.5,4899.0,6967.5,6235.5,4879.0,TGRH88_041330
3872.0,4451.5,5404.5,5505.0,6843.5,6235.5,2823.0,TGRH88_041340
77.0,3030.0,5404.5,5389.0,4925.5,6235.5,6175.5,TGRH88_041350
609.5,4973.0,925.5,1173.0,2359.5,6235.5,2611.0,TGRH88_041360
2484.5,2828.0,5404.5,2889.0,7815.0,6235.5,6510.0,TGRH88_041370
7097.0,7689.5,1176.0,954.5,7793.0,6235.5,7987.0,TGRH88_041380
2020.5,3962.0,5404.5,3876.5,1610.0,1722.0,1410.5,TGRH88_041390
4240.5,507.0,5404.5,6528.0,4071.5,3110.0,1936.5,TGRH88_041400
7097.0,5105.5,5404.5,945.0,1687.5,6235.5,6831.0,TGRH88_041410
2877.5,1710.0,5404.5,2260.0,4585.5,1590.5,3202.5,TGRH88_041420
745.0,3541.5,5404.5,950.0,3143.0,2084.5,3972.0,TGRH88_041430
4364.0,7077.0,339.0,6813.5,8047.0,191.5,6775.0,TGRH88_041440
46.0,5105.5,1749.0,7965.0,1536.0,3148.5,1174.0,TGRH88_041450
4592.0,4900.5,71.0,2899.0,7266.0,6235.5,5909.0,TGRH88_041460
3693.0,6324.0,5404.5,2051.0,7318.5,3398.0,2676.5,TGRH88_041470
2718.5,2628.5,5404.5,3429.5,6898.5,3989.5,3901.5,TGRH88_041480
2079.5,1753.0,5404.5,6172.0,4695.0,6235.5,5959.5,TGRH88_041490
5127.0,989.5,5404.5,5582.5,4941.5,3522.5,332.5,TGRH88_041500
2049.5,1935.5,5404.5,302.0,5446.5,6235.5,6742.0,TGRH88_041510
7097.0,7689.5,5404.5,5090.5,6020.5,6235.5,1702.0,TGRH88_041520
4628.5,449.5,5404.5,3974.5,5074.0,2091.5,1107.0,TGRH88_041530
4926.5,4767.5,5404.5,7132.0,3835.0,6235.5,1120.0,TGRH88_041540
5003.5,7077.0,5404.5,7869.5,552.0,191.5,88.0,TGRH88_041550
2156.0,328.5,5404.5,6398.5,3182.5,2038.5,2111.0,TGRH88_041560
4419.5,4647.0,5404.5,6599.0,6853.0,3030.0,2188.0,TGRH88_041570
7097.0,7689.5,5404.5,7161.0,8047.0,6235.5,2632.0,TGRH88_041580
181.0,5105.5,2203.0,444.0,1340.0,3080.0,6653.0,TGRH88_041590
7097.0,6045.0,5404.5,2562.5,3917.5,6235.5,5166.5,TGRH88_041600
5838.0,586.5,5404.5,4997.0,2631.5,6235.5,1256.0,TGRH88_041610
1746.0,4900.5,1489.5,7522.0,4335.5,678.0,4301.0,TGRH88_041620
7097.0,5984.5,5404.5,1249.0,700.0,6235.5,6042.0,TGRH88_041630
4699.0,6152.5,5404.5,4500.5,6473.5,2080.0,442.0,TGRH88_041640
403.5,220.5,5404.5,985.0,3818.5,6235.5,7938.0,TGRH88_041650
5854.5,5171.0,5404.5,1023.0,22.0,6235.5,3124.0,TGRH88_041660
339.0,5820.0,306.0,5198.5,2114.5,3566.5,2643.5,TGRH88_041670
4735.0,6100.0,478.0,4471.0,6957.5,3341.5,6449.0,TGRH88_041680
5717.5,1023.0,5404.5,4691.5,6570.5,2958.5,922.5,TGRH88_041690
4757.0,6100.0,169.0,5106.5,8047.0,6235.5,7608.0,TGRH88_041700
4037.0,6204.0,1003.5,1522.0,5526.0,6235.5,2907.0,TGRH88_041710
735.0,4709.5,5404.5,1156.5,678.0,2208.5,2899.0,TGRH88_041720
7097.0,7689.5,5404.5,4471.0,3888.5,6235.5,3457.0,TGRH88_041730
537.0,2204.5,5404.5,150.5,1861.0,1860.5,4306.5,TGRH88_041740
2920.0,2865.0,5404.5,3429.5,5734.0,3619.5,5218.5,TGRH88_041750
2565.0,4330.0,5404.5,3783.0,7821.5,4232.0,7179.5,TGRH88_041760
5025.5,3364.0,369.5,6624.5,5436.5,6235.5,3591.0,TGRH88_041770
5603.5,2104.0,2155.5,7029.5,8047.0,3989.5,1994.5,TGRH88_041780
3506.5,376.5,5404.5,7910.5,4857.5,6235.5,2871.0,TGRH88_041790
7097.0,1175.5,5404.5,717.0,607.5,1718.0,3813.0,TGRH88_041800
1343.5,6589.0,5404.5,7618.0,6402.0,3566.5,5691.0,TGRH88_041810
1986.0,2794.0,2203.0,5874.0,5816.0,191.5,3306.5,TGRH88_041820
948.0,3850.5,5404.5,7826.5,2114.5,2183.5,1372.0,TGRH88_041830
183.0,4767.5,5404.5,537.0,5122.0,678.0,1434.5,TGRH88_041840
1483.5,6324.0,2555.5,722.0,3674.0,2045.5,6520.0,TGRH88_041850
4503.0,5443.5,5404.5,5758.0,5086.0,3244.5,5573.0,TGRH88_041860
7097.0,6842.5,5404.5,5963.0,7693.0,3047.5,5087.0,TGRH88_041870
4794.0,2363.0,5404.5,4452.0,5494.0,6235.5,2383.5,TGRH88_041880
26.0,4973.0,850.5,6509.5,473.5,3148.5,2696.5,TGRH88_041890
4747.0,7077.0,427.0,8142.5,7647.5,3727.0,3569.5,TGRH88_041900
5190.0,7689.5,1786.0,6153.0,7252.5,678.0,1423.5,TGRH88_041910
1154.5,5504.5,5404.5,6662.0,838.5,6235.5,3004.5,TGRH88_041920
1183.0,4709.5,2660.5,5983.0,989.5,3080.0,1782.5,TGRH88_041930
2812.5,4973.0,5404.5,6574.5,6641.0,6235.5,3561.0,TGRH88_041940
3695.0,653.5,5404.5,4471.0,7467.5,6235.5,7504.0,TGRH88_041950
325.0,3231.0,2321.0,4191.0,776.0,6235.5,6034.5,TGRH88_041960
1600.5,2500.0,5404.5,1434.5,3917.5,1287.5,2745.5,TGRH88_041970
7097.0,3109.5,1134.0,5558.0,2661.5,2045.5,5781.0,TGRH88_041980
4053.5,153.0,5404.5,4802.5,753.0,3989.5,1758.0,TGRH88_041990
7097.0,7689.5,2032.5,4053.5,7793.0,6235.5,3675.5,TGRH88_042000
3772.5,1336.5,5404.5,5683.0,6308.0,6235.5,4060.5,TGRH88_042010
4960.5,1767.5,995.5,5841.5,6446.5,3459.0,2574.5,TGRH88_042020
7097.0,115.0,505.0,754.0,308.5,6235.5,5107.5,TGRH88_042030
309.5,4582.0,709.5,1280.0,911.5,678.0,2392.0,TGRH88_042040
1234.5,2828.0,5404.5,1261.5,3182.5,6235.5,5077.0,TGRH88_042050
7097.0,6204.0,5404.5,3121.5,1347.0,2137.0,3862.5,TGRH88_042060
342.5,1221.0,5404.5,2172.0,5747.0,6235.5,7085.0,TGRH88_042070
2040.0,610.0,5404.5,1539.0,3050.0,3498.5,2522.5,TGRH88_042080
4069.0,5171.0,5404.5,5841.5,7003.5,191.5,590.5,TGRH88_042090
1119.5,3464.0,5404.5,2799.0,4658.0,6235.5,7330.0,TGRH88_042100
828.5,1065.0,5404.5,5505.0,3276.5,6235.5,3202.5,TGRH88_042110
7097.0,7689.5,5404.5,224.0,555.0,1393.0,2322.5,TGRH88_042120
7097.0,5319.5,5404.5,350.0,702.5,6235.5,2548.0,TGRH88_042130
539.0,6260.5,5404.5,3759.0,1462.0,6235.5,7310.0,TGRH88_042140
2074.5,6589.0,5404.5,410.0,135.0,1709.5,3149.0,TGRH88_042150
297.5,1935.5,455.0,3817.5,1762.0,6235.5,7179.5,TGRH88_042160
7097.0,1324.5,2509.5,3079.0,212.0,2667.0,663.0,TGRH88_042170
7097.0,7689.5,5404.5,6854.0,7240.0,6235.5,7494.5,TGRH88_042180
2351.0,624.0,5404.5,6153.0,2939.5,1026.0,168.0,TGRH88_042190
7097.0,4647.0,5404.5,2869.0,5734.0,1503.0,4889.0,TGRH88_042200
1969.0,1736.5,5404.5,4040.0,6562.0,2381.5,6055.0,TGRH88_042210
2889.5,1979.0,2509.5,1633.5,1427.0,3989.5,2340.5,TGRH88_042220
2973.5,6204.0,2252.5,3633.0,3056.5,678.0,3268.0,TGRH88_042230
1397.0,4139.0,5404.5,3320.5,2345.0,6235.5,5411.5,TGRH88_042240
7097.0,2276.0,5404.5,3408.5,2800.0,4175.5,6882.0,TGRH88_042250
1237.0,2397.5,5404.5,7199.5,3480.0,2359.0,4710.5,TGRH88_042260
7097.0,3685.0,5404.5,2356.0,2248.5,6235.5,7564.5,TGRH88_042270
2300.5,2084.0,1026.0,3844.0,7572.5,6235.5,5716.0,TGRH88_042280
1836.5,4900.5,1665.0,3252.0,4442.5,678.0,3508.5,TGRH88_042290
4323.0,4330.0,1345.5,7753.5,5588.0,2237.5,2767.0,TGRH88_042300
7097.0,228.0,5404.5,638.5,634.0,3989.5,4115.0,TGRH88_042310
2391.5,5171.0,5404.5,5145.5,3888.5,6235.5,4154.5,TGRH88_042320
7097.0,1036.0,5404.5,4322.0,1885.0,6235.5,6100.0,TGRH88_042330
2369.0,1913.5,5404.5,1917.0,2209.0,6235.5,6188.5,TGRH88_042340
492.5,6260.5,5404.5,6379.5,6188.5,6235.5,3807.5,TGRH88_042350
7097.0,5984.5,728.5,3530.0,1202.0,3989.5,4523.0,TGRH88_042360
3178.0,6260.5,5404.5,2562.5,750.5,6235.5,1852.5,TGRH88_042370
7097.0,3505.0,1368.0,306.5,496.0,6235.5,5670.0,TGRH88_042380
1696.5,2468.5,5404.5,3079.0,3222.0,678.0,390.5,TGRH88_042390
5342.0,768.5,5404.5,3783.0,7142.0,1644.0,261.0,TGRH88_042400
3384.0,2664.5,5404.5,3817.5,6562.0,6235.5,4985.5,TGRH88_042410
4056.5,2037.5,2321.0,3893.0,5648.5,2222.0,2717.0,TGRH88_042420
4899.0,2363.0,5404.5,7029.5,2023.0,6235.5,2358.0,TGRH88_042430
7097.0,1661.5,5404.5,3699.5,733.0,6235.5,3420.0,TGRH88_042440
7097.0,7689.5,5404.5,7473.5,6141.0,6235.5,7193.0,TGRH88_042450
4283.5,2592.0,5404.5,5856.5,6458.0,6235.5,2036.5,TGRH88_042460
4431.5,94.0,836.5,2571.5,5037.5,1651.5,1599.0,TGRH88_042470
5063.5,3505.0,5404.5,5621.0,3522.0,6235.5,1134.0,TGRH88_042480
7097.0,2063.0,2203.0,795.0,221.5,2447.5,5673.5,TGRH88_042490
3832.0,3273.5,5404.5,4715.0,2078.0,6235.5,6258.5,TGRH88_042500
7097.0,3685.0,5404.5,7277.0,168.0,678.0,3946.5,TGRH88_042510
7097.0,2131.0,966.5,1688.5,1288.5,678.0,2448.0,TGRH88_042520
5660.5,6481.0,5404.5,6467.5,7524.0,191.5,505.0,TGRH88_042530
2818.5,3154.0,5404.5,1557.5,4785.0,6235.5,3891.0,TGRH88_042540
4237.5,1736.5,5404.5,7933.5,4625.0,6235.5,3084.5,TGRH88_042550
7097.0,7689.5,5404.5,6089.0,6879.5,6235.5,1046.0,TGRH88_042560
5944.0,3541.5,1430.0,8096.5,6319.0,1763.5,2745.5,TGRH88_042570
1779.5,2500.0,5404.5,2460.0,1868.5,6235.5,6267.5,TGRH88_042580
980.5,3541.5,5404.5,6574.5,3500.0,2148.5,4125.5,TGRH88_042590
5111.5,6100.0,5404.5,6698.0,7572.5,1945.0,34.0,TGRH88_042600
4424.5,1302.0,2321.0,6870.0,8047.0,6235.5,8095.0,TGRH88_042610
7097.0,4830.0,5404.5,2295.0,1019.0,6235.5,7541.0,TGRH88_042630
706.5,4330.0,575.0,3079.0,550.0,6235.5,4913.0,TGRH88_042640
7097.0,2628.5,660.0,6114.0,803.0,6235.5,6790.0,TGRH88_042650
5639.0,7077.0,540.0,7910.5,7327.5,6235.5,7761.5,TGRH88_042660
7097.0,7689.5,196.0,71.0,2575.0,6235.5,7753.0,TGRH88_042670
7097.0,1185.0,5404.5,113.5,180.0,6235.5,6507.5,TGRH88_042680
116.0,2967.0,5404.5,6320.5,1890.0,1215.0,4765.0,TGRH88_042690
434.5,4830.0,5404.5,4978.0,4574.5,6235.5,5993.0,TGRH88_042700
2732.0,1175.5,5404.5,4945.0,2994.5,6235.5,2086.5,TGRH88_042710
3625.0,1393.0,949.0,2471.0,5933.5,6235.5,5885.0,TGRH88_042720
429.0,7689.5,5404.5,43.0,283.0,2611.0,165.0,TGRH88_042730
4997.5,839.5,5404.5,7643.5,5484.5,6235.5,2658.5,TGRH88_042740
1698.5,2298.5,5404.5,4877.0,4864.5,1763.5,5743.5,TGRH88_042750
2111.0,4196.5,5404.5,759.5,864.0,1816.0,3031.0,TGRH88_042760
3188.0,6204.0,1160.5,1611.0,5046.0,4232.0,3057.0,TGRH88_042770
7097.0,2298.5,3.0,848.5,36.0,2773.5,5365.5,TGRH88_042780
1595.5,5382.0,5404.5,5796.0,1587.0,6235.5,4950.0,TGRH88_042790
3085.0,7077.0,5404.5,4620.0,3752.0,3540.5,235.5,TGRH88_042800
2713.0,6842.5,5404.5,4242.5,2474.5,1371.0,3241.5,TGRH88_042810
5631.0,6842.5,5404.5,7522.0,5513.0,3989.5,2505.0,TGRH88_042820
2061.0,4973.0,5404.5,7132.0,2860.0,3989.5,8030.0,TGRH88_042830
1092.0,3030.0,5404.5,1085.0,5265.0,6235.5,7935.0,TGRH88_042840
270.5,5171.0,249.0,7132.0,4611.5,1503.0,4918.5,TGRH88_042850
196.0,6152.5,940.0,1882.0,3516.0,3607.5,7190.5,TGRH88_042860
512.0,2226.0,5404.5,2694.0,856.0,678.0,2355.0,TGRH88_042870
7097.0,3364.0,1605.0,3208.5,2133.5,6235.5,7518.5,TGRH88_042880
4989.0,7077.0,2082.0,4207.0,5513.0,3670.0,849.5,TGRH88_042890
336.0,4258.0,5404.5,1998.0,410.0,6235.5,4103.5,TGRH88_042900
4992.5,5504.5,2155.5,4598.5,6319.0,2506.0,3173.5,TGRH88_042910
150.5,4258.0,42.0,508.0,3249.0,6235.5,7011.5,TGRH88_042920
2882.5,6589.0,5404.5,6277.5,6610.0,2943.5,5260.5,TGRH88_042930
2342.0,758.5,5404.5,4790.5,3775.5,6235.5,6146.0,TGRH88_042940
2775.5,3795.5,5404.5,7729.5,8047.0,191.5,257.5,TGRH88_042950
7097.0,7689.5,5404.5,6679.0,5910.0,678.0,16.0,TGRH88_042960
4094.5,1785.0,1948.0,899.0,7075.5,6235.5,6341.5,TGRH88_042970
7097.0,7689.5,2082.0,3394.5,5787.5,3365.0,6685.0,TGRH88_042980
545.0,970.5,5404.5,5650.0,7490.0,6235.5,7819.0,TGRH88_042990
5077.0,773.5,5404.5,7383.5,1153.5,6235.5,926.0,TGRH88_043010
2337.0,2084.0,5404.5,7522.0,2671.0,6235.5,5770.0,TGRH88_043020
2112.5,155.0,5404.5,7277.0,4965.5,2215.5,3608.0,TGRH88_043030
3273.0,4973.0,1345.5,6834.0,7483.0,4299.5,2415.0,TGRH88_043040
7097.0,7689.5,5404.5,2188.0,4491.5,6235.5,2526.0,TGRH88_043050
2212.0,216.0,5404.5,6153.0,2838.0,2011.0,3004.5,TGRH88_043060
7097.0,5382.0,5404.5,7592.0,2891.5,1026.0,8.0,TGRH88_043070
7097.0,7689.5,5404.5,8096.5,5055.5,1026.0,53.0,TGRH88_043120
2841.0,6481.0,5404.5,6551.0,3707.5,6235.5,5558.0,TGRH88_043130
1208.0,5504.5,1546.5,4242.5,1956.5,3989.5,1918.5,TGRH88_043140
7097.0,4709.5,723.5,7869.5,1043.5,6235.5,2998.5,TGRH88_043150
7097.0,1002.0,5404.5,1694.0,144.0,6235.5,2396.5,TGRH88_043160
5863.5,7077.0,258.0,3481.5,7501.5,1763.5,7906.0,TGRH88_043170
5145.5,562.0,5404.5,6624.5,7793.0,6235.5,5619.5,TGRH88_043180
2255.0,4515.5,1037.5,6051.5,7943.5,2410.5,6449.0,TGRH88_043190
1666.5,2628.5,5404.5,1985.5,5987.0,678.0,5218.5,TGRH88_043200
7097.0,4709.5,5404.5,268.0,1536.0,191.5,5940.5,TGRH88_043210
7097.0,2500.0,155.0,532.5,2099.5,6235.5,7400.0,TGRH88_043220
5041.0,6394.5,5404.5,7298.0,7766.5,2964.0,686.0,TGRH88_043230
7097.0,5171.0,5404.5,125.0,167.0,678.0,3711.5,TGRH88_043240
5179.0,1195.0,5404.5,1868.5,2838.0,6235.5,3549.5,TGRH88_043250
2817.0,3364.0,2321.0,3633.0,5807.0,6235.5,8071.0,TGRH88_043260
54.0,4582.0,5404.5,1522.0,2750.5,3989.5,3241.5,TGRH88_043270
4517.0,4394.0,1562.5,5106.5,6004.0,4232.0,4264.5,TGRH88_043280
3671.0,6394.5,5404.5,5505.0,1836.5,678.0,275.0,TGRH88_043290
5429.5,1336.5,5404.5,4549.5,8047.0,6235.5,5885.0,TGRH88_043300
5445.0,1869.5,599.0,273.5,492.5,6235.5,1089.5,TGRH88_043310
2855.0,5382.0,1472.0,4620.0,4195.0,191.5,4451.0,TGRH88_043320
2466.0,5634.0,5404.5,6172.0,3940.0,678.0,1838.0,TGRH88_043330
1961.0,3154.0,5404.5,2524.5,7408.0,6235.5,3717.0,TGRH88_043340
2394.0,5247.5,5404.5,7666.0,4976.5,6235.5,6181.5,TGRH88_043350
1960.0,369.5,5404.5,3893.0,1740.5,1925.5,482.0,TGRH88_043360
779.0,3907.0,5404.5,1393.0,2374.0,678.0,185.0,TGRH88_043370
7097.0,3030.0,5404.5,3067.5,3222.0,6235.5,7138.5,TGRH88_043380
4678.5,3416.5,5404.5,5683.0,6121.0,1545.5,1788.0,TGRH88_043390
1256.5,4196.5,5404.5,1377.0,6765.5,6235.5,7499.0,TGRH88_043400
7097.0,4767.5,5404.5,1611.0,1259.5,678.0,6023.5,TGRH88_043410
3218.5,6100.0,5404.5,3111.5,7318.5,678.0,480.5,TGRH88_043420
893.0,481.0,5404.5,4053.5,2199.0,6235.5,5913.0,TGRH88_043430
4323.0,4830.0,841.5,3320.5,8047.0,2725.0,7371.5,TGRH88_043440
4428.5,3416.5,5404.5,5342.5,7459.5,6235.5,1609.5,TGRH88_043450
3736.5,1084.5,5404.5,5428.0,4294.0,6235.5,3173.5,TGRH88_043460
4597.0,7077.0,463.0,1760.5,6482.0,6235.5,7848.5,TGRH88_043470
2945.5,3231.0,5404.5,4513.5,7541.0,6235.5,7901.5,TGRH88_043480
7097.0,6705.5,5404.5,569.5,1569.5,1763.5,2270.5,TGRH88_043490
3138.5,3795.5,5404.5,1496.5,944.5,6235.5,3202.5,TGRH88_043500
7097.0,7689.5,425.0,76.0,5562.0,6235.5,7623.0,TGRH88_043510
7097.0,7689.5,5404.5,66.0,8047.0,6235.5,8144.0,TGRH88_043520
7097.0,7689.5,5404.5,1825.0,5322.0,3207.0,7015.5,TGRH88_043530
1352.0,3364.0,2555.5,2123.5,5113.5,6235.5,7747.5,TGRH88_043540
7097.0,3154.0,5404.5,4851.5,1135.5,3989.5,3491.0,TGRH88_043550
5626.0,7689.5,5404.5,7933.5,8047.0,678.0,688.0,TGRH88_043560
7097.0,3505.0,5404.5,1445.0,712.5,3989.5,5395.5,TGRH88_043570
272.0,1429.0,5404.5,7869.5,2303.0,3989.5,4483.0,TGRH88_043580
2769.5,4258.0,5404.5,3715.5,7318.5,678.0,3377.0,TGRH88_043590
139.0,736.5,2509.5,7910.5,2532.5,191.5,2378.5,TGRH88_043600
1292.0,6842.5,436.0,4816.5,2958.0,1215.0,6464.0,TGRH88_043610
7097.0,1150.5,5404.5,4754.5,795.5,6235.5,1570.5,TGRH88_043620
5030.5,6324.0,5404.5,4007.0,3940.0,2418.5,470.5,TGRH88_043630
2328.0,4394.0,2155.5,2949.0,6206.0,1371.0,7535.0,TGRH88_043640
7097.0,7689.5,324.0,656.5,4307.0,6235.5,7717.5,TGRH88_043650
1183.0,5382.0,5404.5,3090.0,6080.0,6235.5,5435.0,TGRH88_043660
7097.0,1557.5,5404.5,1992.5,383.0,6235.5,5951.5,TGRH88_043670
281.5,4767.5,5404.5,7449.0,3125.5,6235.5,5318.0,TGRH88_043680
5997.0,1767.5,5404.5,2926.0,1465.0,1255.0,1199.5,TGRH88_043690
4597.0,7689.5,1283.0,3927.5,5021.0,6235.5,7620.5,TGRH88_043700
7097.0,396.0,5404.5,432.5,58.0,191.5,1448.5,TGRH88_043710
7097.0,7689.5,5404.5,5342.5,6809.0,4232.0,4154.5,TGRH88_043720
3379.5,133.0,5404.5,3252.0,8047.0,6235.5,8041.0,TGRH88_043730
7097.0,7689.5,5404.5,7298.0,1356.5,6235.5,4535.0,TGRH88_043740
3821.5,2664.5,5404.5,1185.5,6080.0,6235.5,4173.0,TGRH88_043750
1857.5,5504.5,5404.5,7132.0,2728.5,3615.5,2062.0,TGRH88_043760
7097.0,7689.5,2392.0,5311.0,5787.5,2315.0,1548.0,TGRH88_043770
7097.0,1509.0,417.0,3379.5,501.5,3267.0,7377.0,TGRH88_043780
776.5,1767.5,5404.5,1280.0,4611.5,6235.5,6915.0,TGRH88_043790
1002.0,5702.0,5404.5,5479.0,1555.0,678.0,4773.0,TGRH88_043800
5392.0,1380.0,5404.5,6153.0,7382.5,1523.5,6815.5,TGRH88_043810
93.5,3190.0,5404.5,601.0,2127.0,3775.0,7799.5,TGRH88_043820
4981.0,7689.5,5404.5,2862.0,2614.0,6235.5,6133.0,TGRH88_043830
7097.0,7689.5,316.0,4053.5,6278.5,6235.5,6422.5,TGRH88_043840
1844.5,2160.5,5404.5,5661.5,4195.0,6235.5,4150.0,TGRH88_043850
4163.0,678.5,1646.5,6320.5,4277.5,191.5,2499.5,TGRH88_043860
7097.0,7689.5,5404.5,3699.5,5021.0,6235.5,6326.5,TGRH88_043870
7097.0,6394.5,940.0,1941.5,3646.0,3566.5,6997.5,TGRH88_043880
3149.5,2250.0,5404.5,6813.5,3338.5,4232.0,1143.0,TGRH88_043890
2926.5,6589.0,1188.0,2408.5,7182.0,3989.5,6955.0,TGRH88_043900
2438.5,1509.0,5404.5,2685.0,2412.0,6235.5,5644.5,TGRH88_043910
5822.5,85.0,5404.5,4513.5,7867.5,6235.5,6818.5,TGRH88_043920
